date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 04:31:14.541882;sleeping
2010-11-05 04:31:14.541882;2010-11-05 05:01:33.673839;relax
2010-11-05 05:01:33.673839;2010-11-05 05:04:36.090726;bed_to_toilet
2010-11-05 05:04:36.090726;2010-11-05 05:08:28.612871;meal_preparation
2010-11-05 05:08:28.612871;2010-11-05 05:11:31.925562;bed_to_toilet
2010-11-05 05:11:31.925562;2010-11-05 05:14:36.163989;bed_to_toilet
2010-11-05 05:14:36.163989;2010-11-05 07:12:39.350539;sleeping
2010-11-05 07:12:39.350539;2010-11-05 07:22:42.131346;relax
2010-11-05 07:22:42.131345;2010-11-05 07:32:27.998105;relax
2010-11-05 07:32:27.998105;2010-11-05 07:36:45.487798;meal_preparation
2010-11-05 07:36:45.487797;2010-11-05 07:41:04.670839;meal_preparation
2010-11-05 07:41:04.670840;2010-11-05 07:50:44.955499;relax
2010-11-05 07:50:44.955499;2010-11-05 08:00:34.973141;relax
2010-11-05 08:00:34.973141;2010-11-05 08:00:43.626033;leave_home
2010-11-05 08:00:43.626033;2010-11-05 08:12:54.619790;work
2010-11-05 08:12:54.619790;2010-11-05 08:13:03.272383;leave_home
2010-11-05 08:13:03.272383;2010-11-05 08:17:33.059156;meal_preparation
2010-11-05 08:17:33.059157;2010-11-05 08:17:41.699980;leave_home
2010-11-05 08:17:41.699980;2010-11-05 08:28:23.952706;relax
2010-11-05 08:28:23.952706;2010-11-05 08:39:34.959708;relax
2010-11-05 08:39:34.959707;2010-11-05 08:51:17.226226;relax
2010-11-05 08:51:17.226227;2010-11-05 09:03:48.222664;relax
2010-11-05 09:03:48.222663;2010-11-05 09:16:51.144280;relax
2010-11-05 09:16:51.144280;2010-11-05 09:21:30.426910;meal_preparation
2010-11-05 09:21:30.426911;2010-11-05 09:35:31.068472;relax
2010-11-05 09:35:31.068472;2010-11-05 09:35:38.905765;leave_home
2010-11-05 09:35:38.905765;2010-11-05 09:40:18.326342;meal_preparation
2010-11-05 09:40:18.326341;2010-11-05 09:40:23.202936;enter_home
2010-11-05 09:40:23.202936;2010-11-05 09:48:57.250999;wash_dishes
2010-11-05 09:48:57.250999;2010-11-05 09:53:36.395523;meal_preparation
2010-11-05 09:53:36.395523;2010-11-05 09:58:15.337701;meal_preparation
2010-11-05 09:58:15.337702;2010-11-05 10:02:54.043745;meal_preparation
2010-11-05 10:02:54.043745;2010-11-05 10:18:06.106004;relax
2010-11-05 10:18:06.106003;2010-11-05 10:33:27.136615;relax
2010-11-05 10:33:27.136615;2010-11-05 10:33:34.452688;leave_home
2010-11-05 10:33:34.452688;2010-11-05 10:33:41.768761;leave_home
2010-11-05 10:33:41.768761;2010-11-05 10:33:49.084834;leave_home
2010-11-05 10:33:49.084834;2010-11-05 10:49:10.488042;relax
2010-11-05 10:49:10.488042;2010-11-05 10:53:46.529957;meal_preparation
2010-11-05 10:53:46.529958;2010-11-05 11:08:58.730623;relax
2010-11-05 11:08:58.730623;2010-11-05 11:09:04.049600;enter_home
2010-11-05 11:09:04.049600;2010-11-05 11:09:11.218421;leave_home
2010-11-05 11:09:11.218420;2010-11-05 11:24:12.939859;relax
2010-11-05 11:24:12.939860;2010-11-05 11:24:20.073219;leave_home
2010-11-05 11:24:20.073218;2010-11-05 11:39:11.893220;relax
2010-11-05 11:39:11.893220;2010-11-05 11:43:49.031467;meal_preparation
2010-11-05 11:43:49.031467;2010-11-05 11:58:34.348471;relax
2010-11-05 11:58:34.348471;2010-11-05 12:13:23.784977;relax
2010-11-05 12:13:23.784977;2010-11-05 12:33:55.686440;work
2010-11-05 12:33:55.686441;2010-11-05 12:47:16.233758;eating
2010-11-05 12:47:16.233757;2010-11-05 12:52:06.735085;meal_preparation
2010-11-05 12:52:06.735085;2010-11-05 13:05:42.011753;eating
2010-11-05 13:05:42.011753;2010-11-05 13:23:23.744622;relax
2010-11-05 13:23:23.744622;2010-11-05 13:28:25.320556;meal_preparation
2010-11-05 13:28:25.320556;2010-11-05 13:47:39.296893;relax
2010-11-05 13:47:39.296893;2010-11-05 14:08:34.286016;relax
2010-11-05 14:08:34.286016;2010-11-05 14:31:09.768504;relax
2010-11-05 14:31:09.768504;2010-11-05 14:31:15.508633;enter_home
2010-11-05 14:31:15.508633;2010-11-05 14:31:21.248762;enter_home
