date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 04:31:14.541882;sleeping
2010-11-05 04:31:14.541882;2010-11-05 04:34:12.665364;bed_to_toilet
2010-11-05 04:34:12.665364;2010-11-05 05:04:31.797321;relax
2010-11-05 05:04:31.797321;2010-11-05 05:07:34.214208;bed_to_toilet
2010-11-05 05:07:34.214208;2010-11-05 07:08:58.747506;sleeping
2010-11-05 07:08:58.747506;2010-11-05 07:13:07.653812;meal_preparation
2010-11-05 07:13:07.653812;2010-11-05 07:17:18.260899;meal_preparation
2010-11-05 07:17:18.260898;2010-11-05 07:27:11.343650;relax
2010-11-05 07:27:11.343651;2010-11-05 07:31:31.865853;eating
2010-11-05 07:31:31.865853;2010-11-05 07:35:49.355546;meal_preparation
2010-11-05 07:35:49.355545;2010-11-05 07:45:27.731602;relax
2010-11-05 07:45:27.731602;2010-11-05 07:49:50.205937;meal_preparation
2010-11-05 07:49:50.205937;2010-11-05 07:59:34.414151;relax
2010-11-05 07:59:34.414151;2010-11-05 08:09:31.988692;relax
2010-11-05 08:09:31.988692;2010-11-05 08:19:49.326650;relax
2010-11-05 08:19:49.326650;2010-11-05 08:24:25.355051;eating
2010-11-05 08:24:25.355051;2010-11-05 08:24:33.976898;leave_home
2010-11-05 08:24:33.976899;2010-11-05 08:29:06.190623;meal_preparation
2010-11-05 08:29:06.190622;2010-11-05 08:33:39.492617;meal_preparation
2010-11-05 08:33:39.492617;2010-11-05 08:45:05.899294;relax
2010-11-05 08:45:05.899295;2010-11-05 08:55:25.204280;work
2010-11-05 08:55:25.204279;2010-11-05 09:08:12.315290;relax
2010-11-05 09:08:12.315290;2010-11-05 09:21:30.611993;relax
2010-11-05 09:21:30.611993;2010-11-05 09:21:35.432608;enter_home
2010-11-05 09:21:35.432608;2010-11-05 09:35:36.074169;relax
2010-11-05 09:35:36.074169;2010-11-05 09:50:11.413056;relax
2010-11-05 09:50:11.413057;2010-11-05 09:59:12.412386;wash_dishes
2010-11-05 09:59:12.412386;2010-11-05 10:14:19.345976;relax
2010-11-05 10:14:19.345976;2010-11-05 10:22:44.905818;eating
2010-11-05 10:22:44.905817;2010-11-05 10:38:06.930805;relax
2010-11-05 10:38:06.930805;2010-11-05 10:53:26.882067;relax
2010-11-05 10:53:26.882067;2010-11-05 11:21:58.096375;housekeeping
2010-11-05 11:21:58.096375;2010-11-05 11:26:34.229395;meal_preparation
2010-11-05 11:26:34.229395;2010-11-05 11:31:10.625527;meal_preparation
2010-11-05 11:31:10.625528;2010-11-05 11:45:57.837012;relax
2010-11-05 11:45:57.837012;2010-11-05 12:05:09.111161;work
2010-11-05 12:05:09.111160;2010-11-05 12:20:06.979048;relax
2010-11-05 12:20:06.979049;2010-11-05 12:20:12.142411;enter_home
2010-11-05 12:20:12.142410;2010-11-05 12:35:32.478210;relax
2010-11-05 12:35:32.478211;2010-11-05 12:40:20.262973;meal_preparation
2010-11-05 12:40:20.262973;2010-11-05 13:02:14.350351;work
2010-11-05 13:02:14.350351;2010-11-05 13:19:35.320076;relax
2010-11-05 13:19:35.320076;2010-11-05 13:38:01.557659;relax
2010-11-05 13:38:01.557660;2010-11-05 14:01:43.144790;work
2010-11-05 14:01:43.144790;2010-11-05 14:23:54.097584;relax
2010-11-05 14:23:54.097584;2010-11-05 14:23:59.851212;leave_home
2010-11-05 14:23:59.851212;2010-11-05 14:48:19.762721;work
2010-11-05 14:48:19.762722;2010-11-05 14:53:53.937579;meal_preparation
2010-11-05 14:53:53.937579;2010-11-05 15:19:23.280870;relax
2010-11-05 15:19:23.280869;2010-11-05 15:45:32.168104;relax
2010-11-05 15:45:32.168105;2010-11-05 16:11:22.645139;relax
2010-11-05 16:11:22.645139;2010-11-05 16:36:08.543839;relax
2010-11-05 16:36:08.543839;2010-11-05 16:42:23.107718;meal_preparation
2010-11-05 16:42:23.107719;2010-11-05 16:42:32.077749;leave_home
2010-11-05 16:42:32.077748;2010-11-05 17:05:23.796414;relax
2010-11-05 17:05:23.796414;2010-11-05 17:26:36.110123;relax
2010-11-05 17:26:36.110123;2010-11-05 17:32:54.232004;meal_preparation
2010-11-05 17:32:54.232004;2010-11-05 17:52:50.195551;relax
2010-11-05 17:52:50.195551;2010-11-05 17:59:01.384689;meal_preparation
2010-11-05 17:59:01.384689;2010-11-05 18:05:10.277130;meal_preparation
