date;end_date;label
2011-04-29 00:00:00.000000;2011-04-29 01:47:59.141346;relax
2011-04-29 01:47:59.141346;2011-04-29 02:54:21.063809;sleeping
2011-04-29 02:54:21.063809;2011-04-29 05:42:13.796501;sleeping
2011-04-29 05:42:13.796502;2011-04-29 06:34:03.720243;relax
2011-04-29 06:34:03.720242;2011-04-29 06:38:36.787437;relax
2011-04-29 06:38:36.787438;2011-04-29 06:42:23.444581;meal_preparation
2011-04-29 06:42:23.444580;2011-04-29 07:09:30.077833;relax
2011-04-29 07:09:30.077833;2011-04-29 07:14:16.031058;meal_preparation
2011-04-29 07:14:16.031058;2011-04-29 07:18:47.461474;wash_dishes
2011-04-29 07:18:47.461474;2011-04-29 07:36:51.978638;relax
2011-04-29 07:36:51.978638;2011-04-29 07:43:36.383991;meal_preparation
2011-04-29 07:43:36.383991;2011-04-29 07:45:18.311838;meal_preparation
2011-04-29 07:45:18.311838;2011-04-29 07:49:11.258633;eating
2011-04-29 07:49:11.258633;2011-04-29 07:49:56.869980;meal_preparation
2011-04-29 07:49:56.869980;2011-04-29 07:53:21.386117;meal_preparation
2011-04-29 07:53:21.386117;2011-04-29 08:00:32.716032;eating
2011-04-29 08:00:32.716032;2011-04-29 08:12:18.193090;meal_preparation
2011-04-29 08:12:18.193090;2011-04-29 08:13:21.250742;meal_preparation
2011-04-29 08:13:21.250742;2011-04-29 08:13:25.280160;leave_home
2011-04-29 08:13:25.280160;2011-04-29 08:21:13.463949;eating
2011-04-29 08:21:13.463949;2011-04-29 08:21:19.108966;leave_home
2011-04-29 08:21:19.108966;2011-04-29 08:41:29.537400;relax
2011-04-29 08:41:29.537400;2011-04-29 08:45:19.118995;meal_preparation
2011-04-29 08:45:19.118995;2011-04-29 08:53:35.990895;work
2011-04-29 08:53:35.990895;2011-04-29 09:25:24.021758;relax
2011-04-29 09:25:24.021758;2011-04-29 09:25:27.481739;enter_home
2011-04-29 09:25:27.481739;2011-04-29 09:28:15.362450;meal_preparation
2011-04-29 09:28:15.362450;2011-04-29 09:28:19.119356;leave_home
2011-04-29 09:28:19.119356;2011-04-29 09:38:00.460779;relax
2011-04-29 09:38:00.460779;2011-04-29 09:57:53.341835;relax
2011-04-29 09:57:53.341835;2011-04-29 10:01:10.822445;meal_preparation
2011-04-29 10:01:10.822445;2011-04-29 10:13:52.510887;meal_preparation
2011-04-29 10:13:52.510887;2011-04-29 10:16:46.746968;work
2011-04-29 10:16:46.746968;2011-04-29 10:20:51.375681;meal_preparation
2011-04-29 10:20:51.375680;2011-04-29 10:54:50.916479;relax
2011-04-29 10:54:50.916479;2011-04-29 10:57:52.316032;relax
2011-04-29 10:57:52.316033;2011-04-29 10:59:24.480668;housekeeping
2011-04-29 10:59:24.480668;2011-04-29 10:59:34.859353;enter_home
2011-04-29 10:59:34.859353;2011-04-29 11:02:19.251445;relax
2011-04-29 11:02:19.251446;2011-04-29 11:39:25.333382;relax
2011-04-29 11:39:25.333382;2011-04-29 11:39:28.920831;enter_home
2011-04-29 11:39:28.920831;2011-04-29 11:39:32.757845;enter_home
2011-04-29 11:39:32.757845;2011-04-29 11:39:37.612106;leave_home
2011-04-29 11:39:37.612105;2011-04-29 11:39:43.382338;leave_home
2011-04-29 11:39:43.382339;2011-04-29 11:39:47.422100;leave_home
2011-04-29 11:39:47.422100;2011-04-29 11:39:55.668136;leave_home
2011-04-29 11:39:55.668136;2011-04-29 11:39:59.568600;enter_home
2011-04-29 11:39:59.568600;2011-04-29 11:40:08.712186;leave_home
2011-04-29 11:40:08.712186;2011-04-29 11:42:40.566865;meal_preparation
2011-04-29 11:42:40.566865;2011-04-29 11:51:43.738072;meal_preparation
2011-04-29 11:51:43.738072;2011-04-29 12:02:15.403300;meal_preparation
2011-04-29 12:02:15.403300;2011-04-29 12:14:21.773680;relax
2011-04-29 12:14:21.773680;2011-04-29 12:22:51.960380;housekeeping
2011-04-29 12:22:51.960380;2011-04-29 13:43:20.732320;relax
2011-04-29 13:43:20.732320;2011-04-29 15:13:04.439854;relax
2011-04-29 15:13:04.439854;2011-04-29 15:23:32.878622;meal_preparation
2011-04-29 15:23:32.878622;2011-04-29 15:28:07.317417;relax
2011-04-29 15:28:07.317417;2011-04-29 15:52:36.106121;meal_preparation
2011-04-29 15:52:36.106122;2011-04-29 15:55:49.356338;meal_preparation
2011-04-29 15:55:49.356337;2011-04-29 17:03:06.127925;work
2011-04-29 17:03:06.127925;2011-04-29 18:35:23.809875;relax
2011-04-29 18:35:23.809875;2011-04-29 18:46:25.207692;relax
2011-04-29 18:46:25.207692;2011-04-29 19:15:29.311641;relax
2011-04-29 19:15:29.311641;2011-04-29 19:15:34.189673;enter_home
2011-04-29 19:15:34.189673;2011-04-29 20:25:00.517902;relax
2011-04-29 20:25:00.517902;2011-04-29 21:28:52.894128;relax
2011-04-29 21:28:52.894128;2011-04-29 22:12:07.097777;relax
2011-04-29 22:12:07.097777;2011-04-29 22:29:56.907726;work
2011-04-29 22:29:56.907726;2011-04-29 22:37:21.758028;relax
2011-04-29 22:37:21.758028;2011-04-30 00:48:21.455995;relax
2011-04-30 00:48:21.455996;2011-04-30 05:28:27.364275;sleeping
2011-04-30 05:28:27.364274;2011-04-30 05:31:26.473171;bed_to_toilet
2011-04-30 05:31:26.473171;2011-04-30 05:34:42.988222;bed_to_toilet
2011-04-30 05:34:42.988222;2011-04-30 05:35:55.382778;bed_to_toilet
2011-04-30 05:35:55.382778;2011-04-30 07:06:17.132309;sleeping
2011-04-30 07:06:17.132309;2011-04-30 08:08:18.027273;relax
2011-04-30 08:08:18.027273;2011-04-30 08:12:11.920222;meal_preparation
2011-04-30 08:12:11.920222;2011-04-30 08:42:46.644878;relax
2011-04-30 08:42:46.644878;2011-04-30 09:08:44.658491;relax
2011-04-30 09:08:44.658492;2011-04-30 09:16:14.136212;meal_preparation
2011-04-30 09:16:14.136212;2011-04-30 09:38:41.801752;relax
2011-04-30 09:38:41.801752;2011-04-30 09:54:49.583754;meal_preparation
2011-04-30 09:54:49.583754;2011-04-30 10:01:28.620484;eating
2011-04-30 10:01:28.620484;2011-04-30 10:08:54.306859;eating
2011-04-30 10:08:54.306859;2011-04-30 10:42:55.977494;relax
2011-04-30 10:42:55.977494;2011-04-30 10:51:29.656907;relax
2011-04-30 10:51:29.656906;2011-04-30 10:53:01.821541;housekeeping
2011-04-30 10:53:01.821541;2011-04-30 11:05:03.952462;work
2011-04-30 11:05:03.952462;2011-04-30 11:05:05.825136;enter_home
2011-04-30 11:05:05.825137;2011-04-30 11:10:38.096571;wash_dishes
2011-04-30 11:10:38.096570;2011-04-30 11:10:42.327541;leave_home
2011-04-30 11:10:42.327541;2011-04-30 11:11:51.195975;meal_preparation
2011-04-30 11:11:51.195975;2011-04-30 11:18:20.154719;eating
2011-04-30 11:18:20.154719;2011-04-30 11:18:24.950608;leave_home
2011-04-30 11:18:24.950608;2011-04-30 11:18:31.914261;enter_home
2011-04-30 11:18:31.914261;2011-04-30 11:18:41.886860;enter_home
2011-04-30 11:18:41.886860;2011-04-30 11:25:20.231597;relax
2011-04-30 11:25:20.231597;2011-04-30 11:25:23.413875;leave_home
2011-04-30 11:25:23.413875;2011-04-30 11:25:28.096768;enter_home
2011-04-30 11:25:28.096768;2011-04-30 11:25:34.166844;leave_home
2011-04-30 11:25:34.166844;2011-04-30 11:25:39.815983;leave_home
2011-04-30 11:25:39.815983;2011-04-30 11:25:43.958425;leave_home
2011-04-30 11:25:43.958425;2011-04-30 11:25:49.381218;enter_home
2011-04-30 11:25:49.381218;2011-04-30 11:36:56.400143;meal_preparation
2011-04-30 11:36:56.400143;2011-04-30 11:37:02.791906;leave_home
2011-04-30 11:37:02.791906;2011-04-30 11:37:07.261899;enter_home
2011-04-30 11:37:07.261899;2011-04-30 11:37:12.769025;leave_home
2011-04-30 11:37:12.769025;2011-04-30 11:37:20.295893;leave_home
2011-04-30 11:37:20.295893;2011-04-30 11:37:27.856567;leave_home
2011-04-30 11:37:27.856567;2011-04-30 12:06:19.149560;relax
2011-04-30 12:06:19.149560;2011-04-30 13:10:28.199612;relax
2011-04-30 13:10:28.199612;2011-04-30 13:10:32.590295;enter_home
2011-04-30 13:10:32.590295;2011-04-30 14:56:39.973866;relax
2011-04-30 14:56:39.973866;2011-04-30 14:56:42.992169;enter_home
2011-04-30 14:56:42.992169;2011-04-30 15:26:24.972194;relax
2011-04-30 15:26:24.972194;2011-04-30 15:44:07.423459;meal_preparation
2011-04-30 15:44:07.423459;2011-04-30 15:44:12.834559;leave_home
2011-04-30 15:44:12.834559;2011-04-30 16:42:50.438698;relax
2011-04-30 16:42:50.438698;2011-04-30 16:43:01.666203;leave_home
2011-04-30 16:43:01.666203;2011-04-30 16:43:10.021362;leave_home
2011-04-30 16:43:10.021362;2011-04-30 16:55:26.458304;meal_preparation
2011-04-30 16:55:26.458304;2011-04-30 17:09:23.079394;relax
2011-04-30 17:09:23.079394;2011-04-30 17:23:46.358283;meal_preparation
2011-04-30 17:23:46.358282;2011-04-30 17:45:35.511055;relax
2011-04-30 17:45:35.511055;2011-04-30 18:35:34.574236;relax
2011-04-30 18:35:34.574237;2011-04-30 18:40:16.012868;meal_preparation
2011-04-30 18:40:16.012868;2011-04-30 18:41:08.042174;meal_preparation
2011-04-30 18:41:08.042174;2011-04-30 19:08:38.632135;meal_preparation
2011-04-30 19:08:38.632135;2011-04-30 20:41:04.125269;relax
2011-04-30 20:41:04.125269;2011-04-30 21:26:39.361607;relax
2011-04-30 21:26:39.361607;2011-04-30 22:31:10.464107;relax
2011-04-30 22:31:10.464107;2011-04-30 23:24:45.680155;relax
2011-04-30 23:24:45.680156;2011-04-30 23:57:19.680995;relax
