date;end_date;label
2011-04-29 00:00:00.000000;2011-04-29 00:29:08.181464;relax
2011-04-29 00:29:08.181464;2011-04-29 08:47:54.642828;sleeping
2011-04-29 08:47:54.642829;2011-04-29 08:59:38.634543;meal_preparation
2011-04-29 08:59:38.634543;2011-04-29 09:13:08.834461;meal_preparation
2011-04-29 09:13:08.834461;2011-04-29 09:29:27.490541;eating
2011-04-29 09:29:27.490541;2011-04-29 09:29:32.348609;leave_home
2011-04-29 09:29:32.348609;2011-04-29 09:29:39.360894;leave_home
2011-04-29 09:29:39.360894;2011-04-29 09:56:40.804161;meal_preparation
2011-04-29 09:56:40.804161;2011-04-29 10:01:41.451028;meal_preparation
2011-04-29 10:01:41.451028;2011-04-29 10:14:22.338717;relax
2011-04-29 10:14:22.338717;2011-04-29 10:23:10.891824;meal_preparation
2011-04-29 10:23:10.891825;2011-04-29 10:23:15.328868;leave_home
2011-04-29 10:23:15.328868;2011-04-29 10:23:20.442064;enter_home
2011-04-29 10:23:20.442064;2011-04-29 10:23:24.853261;leave_home
2011-04-29 10:23:24.853261;2011-04-29 10:23:29.498979;leave_home
2011-04-29 10:23:29.498979;2011-04-29 10:50:57.195379;relax
2011-04-29 10:50:57.195379;2011-04-29 10:56:02.280911;meal_preparation
2011-04-29 10:56:02.280910;2011-04-29 10:58:52.796772;relax
2011-04-29 10:58:52.796772;2011-04-29 11:24:04.501005;relax
2011-04-29 11:24:04.501005;2011-04-29 11:44:26.340062;meal_preparation
2011-04-29 11:44:26.340062;2011-04-29 11:44:36.279162;leave_home
2011-04-29 11:44:36.279162;2011-04-29 11:44:41.114252;enter_home
2011-04-29 11:44:41.114252;2011-04-29 13:27:00.126553;relax
2011-04-29 13:27:00.126553;2011-04-29 13:27:07.174001;enter_home
2011-04-29 13:27:07.174001;2011-04-29 13:45:54.894769;meal_preparation
2011-04-29 13:45:54.894769;2011-04-29 14:35:11.932325;relax
2011-04-29 14:35:11.932326;2011-04-29 14:35:17.054661;enter_home
2011-04-29 14:35:17.054661;2011-04-29 15:17:40.907983;relax
2011-04-29 15:17:40.907982;2011-04-29 15:29:55.981722;meal_preparation
2011-04-29 15:29:55.981723;2011-04-29 15:45:22.828676;meal_preparation
2011-04-29 15:45:22.828675;2011-04-29 16:07:49.244753;relax
2011-04-29 16:07:49.244754;2011-04-29 16:18:46.712043;meal_preparation
2011-04-29 16:18:46.712043;2011-04-29 16:24:12.228358;meal_preparation
2011-04-29 16:24:12.228358;2011-04-29 16:30:21.552586;housekeeping
2011-04-29 16:30:21.552587;2011-04-29 16:46:10.319941;relax
2011-04-29 16:46:10.319940;2011-04-29 17:19:22.703943;relax
2011-04-29 17:19:22.703943;2011-04-29 17:33:16.166389;meal_preparation
2011-04-29 17:33:16.166389;2011-04-29 17:43:09.292205;wash_dishes
2011-04-29 17:43:09.292206;2011-04-29 17:59:01.664828;relax
2011-04-29 17:59:01.664828;2011-04-29 18:13:24.584950;relax
2011-04-29 18:13:24.584950;2011-04-29 18:56:22.426373;relax
2011-04-29 18:56:22.426373;2011-04-29 18:57:37.922180;meal_preparation
2011-04-29 18:57:37.922180;2011-04-29 18:57:42.018313;leave_home
2011-04-29 18:57:42.018313;2011-04-29 19:11:56.399961;meal_preparation
2011-04-29 19:11:56.399961;2011-04-29 20:27:00.104134;relax
2011-04-29 20:27:00.104134;2011-04-29 21:06:08.985652;relax
2011-04-29 21:06:08.985652;2011-04-29 22:03:35.608246;relax
2011-04-29 22:03:35.608246;2011-04-29 22:04:50.167351;bed_to_toilet
2011-04-29 22:04:50.167351;2011-04-29 22:06:04.726456;bed_to_toilet
2011-04-29 22:06:04.726456;2011-04-29 22:09:37.012819;wash_dishes
2011-04-29 22:09:37.012819;2011-04-29 23:32:50.490219;relax
