date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 01:18:00.609629;relax
2010-11-05 01:18:00.609629;2010-11-05 05:15:50.052028;sleeping
2010-11-05 05:15:50.052028;2010-11-05 05:49:43.479070;relax
2010-11-05 05:49:43.479070;2010-11-05 05:50:44.330938;bed_to_toilet
2010-11-05 05:50:44.330938;2010-11-05 06:22:27.784644;relax
2010-11-05 06:22:27.784644;2010-11-05 06:28:20.663994;meal_preparation
2010-11-05 06:28:20.663993;2010-11-05 06:58:57.536242;relax
2010-11-05 06:58:57.536243;2010-11-05 07:32:52.749103;meal_preparation
2010-11-05 07:32:52.749103;2010-11-05 07:47:00.078224;meal_preparation
2010-11-05 07:47:00.078224;2010-11-05 08:09:07.402513;relax
2010-11-05 08:09:07.402513;2010-11-05 08:16:18.377785;meal_preparation
2010-11-05 08:16:18.377786;2010-11-05 08:38:02.541366;relax
2010-11-05 08:38:02.541366;2010-11-05 09:15:07.325837;relax
2010-11-05 09:15:07.325837;2010-11-05 09:15:11.645245;leave_home
2010-11-05 09:15:11.645245;2010-11-05 10:34:05.309474;meal_preparation
2010-11-05 10:34:05.309474;2010-11-05 10:34:11.349618;enter_home
2010-11-05 10:34:11.349618;2010-11-05 10:34:19.275448;leave_home
2010-11-05 10:34:19.275448;2010-11-05 10:40:59.017388;relax
2010-11-05 10:40:59.017388;2010-11-05 10:52:58.448527;meal_preparation
2010-11-05 10:52:58.448528;2010-11-05 10:52:58.520430;leave_home
2010-11-05 10:52:58.520430;2010-11-05 10:53:10.381002;leave_home
2010-11-05 10:53:10.381002;2010-11-05 11:00:17.424639;meal_preparation
2010-11-05 11:00:17.424639;2010-11-05 11:00:23.078914;leave_home
2010-11-05 11:00:23.078914;2010-11-05 11:34:31.425060;relax
2010-11-05 11:34:31.425060;2010-11-05 11:34:39.116861;enter_home
2010-11-05 11:34:39.116861;2010-11-05 12:19:30.302592;work
2010-11-05 12:19:30.302592;2010-11-05 12:19:35.182786;enter_home
2010-11-05 12:19:35.182787;2010-11-05 12:27:15.660603;eating
2010-11-05 12:27:15.660602;2010-11-05 13:01:53.328081;relax
2010-11-05 13:01:53.328082;2010-11-05 13:01:58.437444;enter_home
2010-11-05 13:01:58.437444;2010-11-05 13:02:02.129358;enter_home
2010-11-05 13:02:02.129358;2010-11-05 13:05:47.183870;relax
2010-11-05 13:05:47.183870;2010-11-05 13:05:52.170231;leave_home
2010-11-05 13:05:52.170231;2010-11-05 14:09:01.741817;relax
2010-11-05 14:09:01.741818;2010-11-05 14:09:07.426097;leave_home
2010-11-05 14:09:07.426097;2010-11-05 14:11:58.479102;eating
2010-11-05 14:11:58.479102;2010-11-05 14:17:39.260724;meal_preparation
2010-11-05 14:17:39.260724;2010-11-05 14:17:53.028152;enter_home
2010-11-05 14:17:53.028152;2010-11-05 14:18:06.405041;enter_home
2010-11-05 14:18:06.405041;2010-11-05 14:22:17.165349;meal_preparation
2010-11-05 14:22:17.165349;2010-11-05 15:08:15.845504;relax
2010-11-05 15:08:15.845504;2010-11-05 15:08:29.656182;enter_home
2010-11-05 15:08:29.656182;2010-11-05 15:08:37.765818;enter_home
2010-11-05 15:08:37.765817;2010-11-05 15:18:55.859111;meal_preparation
2010-11-05 15:18:55.859111;2010-11-05 17:18:46.617395;relax
2010-11-05 17:18:46.617395;2010-11-05 17:45:10.527935;relax
2010-11-05 17:45:10.527935;2010-11-05 17:53:55.201332;meal_preparation
2010-11-05 17:53:55.201331;2010-11-05 18:09:22.696048;relax
2010-11-05 18:09:22.696048;2010-11-05 18:18:44.854651;meal_preparation
2010-11-05 18:18:44.854652;2010-11-05 18:37:18.886424;meal_preparation
2010-11-05 18:37:18.886424;2010-11-05 18:56:08.051053;meal_preparation
2010-11-05 18:56:08.051053;2010-11-05 19:06:24.321370;meal_preparation
2010-11-05 19:06:24.321370;2010-11-05 19:08:53.933472;relax
2010-11-05 19:08:53.933472;2010-11-05 19:14:38.823798;meal_preparation
2010-11-05 19:14:38.823798;2010-11-05 19:20:28.504428;meal_preparation
2010-11-05 19:20:28.504428;2010-11-05 19:33:28.010636;relax
2010-11-05 19:33:28.010637;2010-11-05 19:34:52.735610;meal_preparation
2010-11-05 19:34:52.735609;2010-11-05 21:36:52.757552;relax
2010-11-05 21:36:52.757553;2010-11-05 21:46:51.180512;meal_preparation
2010-11-05 21:46:51.180512;2010-11-05 22:24:28.021787;relax
2010-11-05 22:24:28.021787;2010-11-05 23:25:20.687172;relax
2010-11-05 23:25:20.687172;2010-11-05 23:43:44.938336;sleeping
2010-11-05 23:43:44.938335;2010-11-06 00:54:58.837618;relax
2010-11-06 00:54:58.837618;2010-11-06 00:57:31.409981;bed_to_toilet
2010-11-06 00:57:31.409981;2010-11-06 05:15:51.079955;sleeping
2010-11-06 05:15:51.079955;2010-11-06 05:27:06.534690;meal_preparation
2010-11-06 05:27:06.534690;2010-11-06 05:35:21.836505;meal_preparation
2010-11-06 05:35:21.836505;2010-11-06 05:57:48.331748;relax
2010-11-06 05:57:48.331748;2010-11-06 06:32:30.797550;relax
2010-11-06 06:32:30.797550;2010-11-06 06:49:49.126972;work
2010-11-06 06:49:49.126972;2010-11-06 06:53:27.972031;eating
2010-11-06 06:53:27.972031;2010-11-06 07:01:11.815507;meal_preparation
2010-11-06 07:01:11.815507;2010-11-06 07:06:20.783747;wash_dishes
2010-11-06 07:06:20.783748;2010-11-06 07:58:58.522486;relax
2010-11-06 07:58:58.522486;2010-11-06 08:06:32.959603;work
2010-11-06 08:06:32.959603;2010-11-06 08:07:02.935861;leave_home
2010-11-06 08:07:02.935861;2010-11-06 08:11:42.174253;meal_preparation
2010-11-06 08:11:42.174253;2010-11-06 08:17:02.096413;relax
2010-11-06 08:17:02.096413;2010-11-06 08:17:06.261296;leave_home
2010-11-06 08:17:06.261296;2010-11-06 08:24:32.672419;relax
2010-11-06 08:24:32.672419;2010-11-06 08:30:04.616574;meal_preparation
