date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 05:17:04.793571;sleeping
2010-11-05 05:17:04.793571;2010-11-05 05:19:48.096802;bed_to_toilet
2010-11-05 05:19:48.096802;2010-11-05 05:53:20.342980;sleeping
2010-11-05 05:53:20.342980;2010-11-05 06:07:22.354109;meal_preparation
2010-11-05 06:07:22.354109;2010-11-05 06:33:58.740001;relax
2010-11-05 06:33:58.740001;2010-11-05 06:51:06.661558;relax
2010-11-05 06:51:06.661557;2010-11-05 07:17:03.831978;meal_preparation
2010-11-05 07:17:03.831978;2010-11-05 07:23:44.456886;meal_preparation
2010-11-05 07:23:44.456886;2010-11-05 07:23:48.708280;leave_home
2010-11-05 07:23:48.708280;2010-11-05 08:25:23.825982;relax
2010-11-05 08:25:23.825982;2010-11-05 08:31:14.243681;meal_preparation
2010-11-05 08:31:14.243681;2010-11-05 08:40:38.002436;relax
2010-11-05 08:40:38.002436;2010-11-05 09:18:16.135398;relax
2010-11-05 09:18:16.135398;2010-11-05 09:22:13.222725;eating
2010-11-05 09:22:13.222725;2010-11-05 09:47:43.065948;relax
2010-11-05 09:47:43.065948;2010-11-05 10:19:37.163416;relax
2010-11-05 10:19:37.163416;2010-11-05 10:39:34.934166;eating
2010-11-05 10:39:34.934166;2010-11-05 10:39:45.985141;leave_home
2010-11-05 10:39:45.985141;2010-11-05 10:46:02.624710;relax
2010-11-05 10:46:02.624711;2010-11-05 10:54:10.452963;meal_preparation
2010-11-05 10:54:10.452963;2010-11-05 10:58:52.351285;wash_dishes
2010-11-05 10:58:52.351285;2010-11-05 11:15:01.157800;work
2010-11-05 11:15:01.157799;2010-11-05 11:32:02.929726;meal_preparation
2010-11-05 11:32:02.929727;2010-11-05 11:40:04.599567;meal_preparation
2010-11-05 11:40:04.599567;2010-11-05 11:42:57.703833;meal_preparation
2010-11-05 11:42:57.703833;2010-11-05 11:43:07.025431;leave_home
2010-11-05 11:43:07.025431;2010-11-05 11:52:30.926556;meal_preparation
2010-11-05 11:52:30.926555;2010-11-05 12:07:41.516576;relax
2010-11-05 12:07:41.516577;2010-11-05 12:07:45.548339;enter_home
2010-11-05 12:07:45.548339;2010-11-05 12:07:50.530500;leave_home
2010-11-05 12:07:50.530500;2010-11-05 12:13:57.687108;eating
2010-11-05 12:13:57.687108;2010-11-05 12:59:57.909669;relax
2010-11-05 12:59:57.909668;2010-11-05 13:32:19.962068;relax
2010-11-05 13:32:19.962068;2010-11-05 13:58:19.558475;meal_preparation
2010-11-05 13:58:19.558476;2010-11-05 14:14:09.495280;eating
2010-11-05 14:14:09.495280;2010-11-05 15:25:15.075209;relax
2010-11-05 15:25:15.075209;2010-11-05 16:33:37.904027;relax
2010-11-05 16:33:37.904028;2010-11-05 16:38:59.406194;meal_preparation
2010-11-05 16:38:59.406193;2010-11-05 17:35:43.203697;relax
2010-11-05 17:35:43.203697;2010-11-05 17:47:43.187189;meal_preparation
2010-11-05 17:47:43.187190;2010-11-05 18:04:02.615246;meal_preparation
2010-11-05 18:04:02.615246;2010-11-05 18:31:15.588561;meal_preparation
2010-11-05 18:31:15.588561;2010-11-05 18:38:31.057598;meal_preparation
2010-11-05 18:38:31.057598;2010-11-05 19:31:01.955734;relax
2010-11-05 19:31:01.955734;2010-11-05 21:21:14.421740;relax
2010-11-05 21:21:14.421740;2010-11-05 21:24:23.815244;meal_preparation
2010-11-05 21:24:23.815244;2010-11-06 00:34:40.213995;relax
2010-11-06 00:34:40.213995;2010-11-06 05:09:10.398092;sleeping
2010-11-06 05:09:10.398092;2010-11-06 05:13:22.388851;bed_to_toilet
2010-11-06 05:13:22.388851;2010-11-06 08:37:10.082129;sleeping
2010-11-06 08:37:10.082129;2010-11-06 08:47:00.888904;meal_preparation
2010-11-06 08:47:00.888905;2010-11-06 08:55:51.095330;meal_preparation
2010-11-06 08:55:51.095330;2010-11-06 08:57:41.565175;relax
2010-11-06 08:57:41.565175;2010-11-06 09:01:35.137416;relax
2010-11-06 09:01:35.137415;2010-11-06 09:07:42.406340;meal_preparation
2010-11-06 09:07:42.406340;2010-11-06 09:14:20.066596;eating
2010-11-06 09:14:20.066596;2010-11-06 09:52:39.781170;relax
2010-11-06 09:52:39.781171;2010-11-06 10:17:54.483732;meal_preparation
2010-11-06 10:17:54.483731;2010-11-06 10:59:21.538261;relax
2010-11-06 10:59:21.538262;2010-11-06 11:02:14.888181;meal_preparation
2010-11-06 11:02:14.888181;2010-11-06 11:02:20.370793;leave_home
2010-11-06 11:02:20.370793;2010-11-06 11:10:58.842726;relax
2010-11-06 11:10:58.842726;2010-11-06 11:18:37.724893;meal_preparation
2010-11-06 11:18:37.724893;2010-11-06 11:18:42.009962;enter_home
2010-11-06 11:18:42.009961;2010-11-06 11:18:45.152330;leave_home
2010-11-06 11:18:45.152330;2010-11-06 11:32:26.966717;meal_preparation
2010-11-06 11:32:26.966718;2010-11-06 11:44:50.780152;meal_preparation
2010-11-06 11:44:50.780151;2010-11-06 11:50:21.631133;meal_preparation
2010-11-06 11:50:21.631133;2010-11-06 12:10:34.066783;relax
2010-11-06 12:10:34.066784;2010-11-06 12:30:17.417219;relax
2010-11-06 12:30:17.417219;2010-11-06 12:44:32.342788;relax
