date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 07:07:12.568561;sleeping
2010-11-05 07:07:12.568561;2010-11-05 07:16:50.235200;meal_preparation
2010-11-05 07:16:50.235200;2010-11-05 07:19:32.607045;meal_preparation
2010-11-05 07:19:32.607045;2010-11-05 07:29:52.627186;meal_preparation
2010-11-05 07:29:52.627186;2010-11-05 08:17:36.609752;relax
2010-11-05 08:17:36.609752;2010-11-05 08:27:09.546894;eating
2010-11-05 08:27:09.546894;2010-11-05 08:27:12.293633;relax
2010-11-05 08:27:12.293633;2010-11-05 08:55:31.527824;relax
2010-11-05 08:55:31.527823;2010-11-05 09:36:31.415536;relax
2010-11-05 09:36:31.415537;2010-11-05 09:40:23.831391;meal_preparation
2010-11-05 09:40:23.831391;2010-11-05 09:42:53.100504;wash_dishes
2010-11-05 09:42:53.100504;2010-11-05 09:42:56.100504;enter_home
2010-11-05 09:55:24.100504;2010-11-05 09:55:27.100504;leave_home
2010-11-05 09:55:27.100504;2010-11-05 10:12:36.465651;eating
2010-11-05 10:12:36.465651;2010-11-05 10:25:14.730656;relax
2010-11-05 10:25:14.730656;2010-11-05 10:33:17.170170;meal_preparation
2010-11-05 10:33:17.170170;2010-11-05 10:33:24.535179;enter_home
2010-11-05 10:33:24.535179;2010-11-05 10:42:22.052344;wash_dishes
2010-11-05 10:42:22.052344;2010-11-05 11:02:23.893893;relax
2010-11-05 11:02:23.893893;2010-11-05 11:02:30.576080;leave_home
2010-11-05 11:02:30.576080;2010-11-05 11:02:31.576080;enter_home
2010-11-05 11:06:36.576080;2010-11-05 11:25:53.576080;meal_preparation
2010-11-05 11:25:53.576080;2010-11-05 11:25:58.706398;leave_home
2010-11-05 11:25:58.706398;2010-11-05 11:26:03.869901;leave_home
2010-11-05 11:26:03.869901;2010-11-05 11:26:09.992042;leave_home
2010-11-05 11:26:09.992042;2010-11-05 11:26:14.090032;enter_home
2010-11-05 11:26:14.090032;2010-11-05 11:30:12.368476;meal_preparation
2010-11-05 11:30:12.368476;2010-11-05 11:43:40.482412;relax
2010-11-05 11:43:40.482412;2010-11-05 11:43:49.980742;leave_home
2010-11-05 11:43:49.980742;2010-11-05 11:43:56.076587;enter_home
2010-11-05 11:43:56.076587;2010-11-05 12:27:12.827549;relax
2010-11-05 12:27:12.827549;2010-11-05 12:45:23.005916;work
2010-11-05 12:45:23.005916;2010-11-05 12:57:00.387544;eating
2010-11-05 12:57:00.387544;2010-11-05 12:57:06.064651;leave_home
2010-11-05 12:57:06.064651;2010-11-05 12:57:17.405698;leave_home
2010-11-05 12:57:17.405699;2010-11-05 13:54:35.929579;relax
2010-11-05 13:54:35.929579;2010-11-05 13:57:12.749956;relax
2010-11-05 13:57:12.749956;2010-11-05 14:08:24.183938;relax
2010-11-05 14:08:24.183937;2010-11-05 14:20:24.684757;relax
2010-11-05 14:20:24.684758;2010-11-05 14:29:00.071295;eating
2010-11-05 14:29:00.071295;2010-11-05 14:34:05.297609;eating
2010-11-05 14:34:05.297608;2010-11-05 15:24:18.259757;relax
2010-11-05 15:24:18.259757;2010-11-05 15:24:24.524286;leave_home
2010-11-05 15:24:24.524286;2010-11-05 16:55:07.840061;relax
2010-11-05 16:55:07.840061;2010-11-05 16:58:32.795276;meal_preparation
2010-11-05 16:58:32.795277;2010-11-05 17:58:43.100101;relax
2010-11-05 17:58:43.100100;2010-11-05 17:58:48.100100;enter_home
2010-11-05 18:15:52.100100;2010-11-05 18:36:25.100100;meal_preparation
2010-11-06 00:00:00.000000;2010-11-05 23:59:56.000000;enter_home
