date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 00:14:29.524562;relax
2010-11-05 00:14:29.524562;2010-11-05 04:52:40.688815;sleeping
2010-11-05 04:52:40.688814;2010-11-05 04:53:17.153781;bed_to_toilet
2010-11-05 04:53:17.153781;2010-11-05 04:55:09.468854;bed_to_toilet
2010-11-05 04:55:09.468855;2010-11-05 05:18:25.135093;relax
2010-11-05 05:18:25.135093;2010-11-05 05:22:56.417096;bed_to_toilet
2010-11-05 05:22:56.417096;2010-11-05 05:28:44.946198;meal_preparation
2010-11-05 05:28:44.946198;2010-11-05 05:32:27.147177;meal_preparation
2010-11-05 05:32:27.147177;2010-11-05 05:47:23.108592;relax
2010-11-05 05:47:23.108592;2010-11-05 07:09:29.035173;relax
2010-11-05 07:09:29.035173;2010-11-05 07:13:21.347456;meal_preparation
2010-11-05 07:13:21.347456;2010-11-05 07:58:04.292848;relax
2010-11-05 07:58:04.292848;2010-11-05 07:58:08.868193;leave_home
2010-11-05 07:58:08.868193;2010-11-05 08:23:52.817956;relax
2010-11-05 08:23:52.817956;2010-11-05 08:30:59.461544;meal_preparation
2010-11-05 08:30:59.461544;2010-11-05 08:41:26.326985;relax
2010-11-05 08:41:26.326985;2010-11-05 08:47:51.394676;meal_preparation
2010-11-05 08:47:51.394676;2010-11-05 09:01:49.668456;relax
2010-11-05 09:01:49.668456;2010-11-05 09:04:48.938475;meal_preparation
2010-11-05 09:04:48.938475;2010-11-05 09:05:48.047316;meal_preparation
2010-11-05 09:05:48.047316;2010-11-05 09:11:57.921509;eating
2010-11-05 09:11:57.921509;2010-11-05 09:21:04.578485;eating
2010-11-05 09:21:04.578484;2010-11-05 09:45:12.955068;relax
2010-11-05 09:45:12.955068;2010-11-05 09:51:54.504665;meal_preparation
2010-11-05 09:51:54.504665;2010-11-05 09:59:06.858618;wash_dishes
2010-11-05 09:59:06.858618;2010-11-05 10:03:47.254616;meal_preparation
2010-11-05 10:03:47.254616;2010-11-05 10:10:46.066008;eating
2010-11-05 10:10:46.066008;2010-11-05 10:16:41.253637;meal_preparation
2010-11-05 10:16:41.253637;2010-11-05 10:16:54.910611;meal_preparation
2010-11-05 10:16:54.910611;2010-11-05 10:20:17.206115;eating
2010-11-05 10:20:17.206115;2010-11-05 10:50:40.057799;relax
2010-11-05 10:50:40.057798;2010-11-05 10:50:47.611116;leave_home
2010-11-05 10:50:47.611116;2010-11-05 10:50:51.125205;enter_home
2010-11-05 10:50:51.125205;2010-11-05 10:55:43.956573;meal_preparation
2010-11-05 10:55:43.956574;2010-11-05 10:55:48.231922;enter_home
2010-11-05 10:55:48.231922;2010-11-05 10:55:50.612153;enter_home
2010-11-05 10:55:50.612152;2010-11-05 10:55:55.333803;enter_home
2010-11-05 10:55:55.333803;2010-11-05 11:27:02.734368;relax
2010-11-05 11:27:02.734368;2010-11-05 11:27:07.432967;leave_home
2010-11-05 11:27:07.432967;2010-11-05 11:27:08.913283;meal_preparation
2010-11-05 11:27:08.913283;2010-11-05 11:27:54.929646;relax
2010-11-05 11:27:54.929646;2010-11-05 11:28:00.993906;leave_home
2010-11-05 11:28:00.993906;2010-11-05 11:28:04.519923;enter_home
2010-11-05 11:28:04.519923;2010-11-05 12:03:05.481868;meal_preparation
2010-11-05 12:03:05.481868;2010-11-05 12:14:08.765119;eating
2010-11-05 12:14:08.765119;2010-11-05 13:16:24.419472;work
2010-11-05 13:16:24.419472;2010-11-05 14:31:27.382500;relax
2010-11-05 14:31:27.382500;2010-11-05 14:37:38.527397;work
2010-11-05 14:37:38.527397;2010-11-05 15:03:59.503258;relax
2010-11-05 15:03:59.503258;2010-11-05 16:06:25.000288;relax
2010-11-05 16:06:25.000289;2010-11-05 16:17:25.046689;meal_preparation
2010-11-05 16:17:25.046689;2010-11-05 16:29:28.041324;meal_preparation
2010-11-05 16:29:28.041323;2010-11-05 16:29:33.075945;enter_home
2010-11-05 16:29:33.075946;2010-11-05 17:31:09.798615;relax
2010-11-05 17:31:09.798615;2010-11-05 17:31:48.441315;relax
2010-11-05 17:31:48.441315;2010-11-05 17:31:50.343094;enter_home
2010-11-05 17:31:50.343094;2010-11-05 17:33:27.376215;meal_preparation
2010-11-05 17:33:27.376214;2010-11-05 17:39:16.180850;housekeeping
2010-11-05 17:39:16.180850;2010-11-05 17:57:38.503294;relax
2010-11-05 17:57:38.503294;2010-11-05 18:05:49.168445;meal_preparation
2010-11-05 18:05:49.168446;2010-11-05 18:19:47.259669;meal_preparation
2010-11-05 18:19:47.259669;2010-11-05 18:49:46.354562;relax
2010-11-05 18:49:46.354562;2010-11-05 19:14:44.943282;relax
2010-11-05 19:14:44.943282;2010-11-05 19:55:44.790187;relax
2010-11-05 19:55:44.790187;2010-11-05 20:59:19.688455;relax
2010-11-05 20:59:19.688455;2010-11-05 21:19:18.877395;work
2010-11-05 21:19:18.877395;2010-11-05 22:35:26.016457;relax
2010-11-05 22:35:26.016458;2010-11-06 03:30:07.067556;sleeping
2010-11-06 03:30:07.067556;2010-11-06 07:26:58.672343;sleeping
2010-11-06 07:26:58.672342;2010-11-06 07:46:35.091128;meal_preparation
2010-11-06 07:46:35.091128;2010-11-06 07:55:42.458743;meal_preparation
2010-11-06 07:55:42.458743;2010-11-06 08:01:09.385424;meal_preparation
2010-11-06 08:01:09.385424;2010-11-06 08:16:08.020602;relax
2010-11-06 08:16:08.020602;2010-11-06 08:50:33.810554;relax
2010-11-06 08:50:33.810555;2010-11-06 08:53:58.474870;meal_preparation
2010-11-06 08:53:58.474870;2010-11-06 09:07:45.770052;relax
2010-11-06 09:07:45.770052;2010-11-06 09:12:51.535956;meal_preparation
2010-11-06 09:12:51.535956;2010-11-06 09:35:52.833403;relax
2010-11-06 09:35:52.833403;2010-11-06 09:42:52.947569;relax
2010-11-06 09:42:52.947569;2010-11-06 10:09:51.257912;relax
2010-11-06 10:09:51.257912;2010-11-06 10:14:57.911875;relax
2010-11-06 10:14:57.911875;2010-11-06 10:20:55.327791;meal_preparation
2010-11-06 10:20:55.327791;2010-11-06 10:28:44.139998;eating
2010-11-06 10:28:44.139998;2010-11-06 10:28:51.680698;leave_home
2010-11-06 10:28:51.680698;2010-11-06 10:34:48.904785;meal_preparation
2010-11-06 10:34:48.904785;2010-11-06 10:48:24.662487;relax
2010-11-06 10:48:24.662487;2010-11-06 10:54:41.300227;meal_preparation
2010-11-06 10:54:41.300227;2010-11-06 10:57:16.274426;meal_preparation
2010-11-06 10:57:16.274425;2010-11-06 10:58:55.187113;work
2010-11-06 10:58:55.187113;2010-11-06 11:33:28.772912;wash_dishes
2010-11-06 11:33:28.772912;2010-11-06 12:32:42.298945;relax
2010-11-06 12:32:42.298945;2010-11-06 12:53:30.603017;relax
2010-11-06 12:53:30.603017;2010-11-06 12:53:35.468827;enter_home
2010-11-06 12:53:35.468827;2010-11-06 13:28:29.892370;relax
2010-11-06 13:28:29.892370;2010-11-06 13:50:29.756678;relax
2010-11-06 13:50:29.756679;2010-11-06 13:50:33.632261;enter_home
2010-11-06 13:50:33.632261;2010-11-06 14:49:00.479596;relax
2010-11-06 14:49:00.479596;2010-11-06 15:53:49.415895;relax
2010-11-06 15:53:49.415895;2010-11-06 15:53:50.953786;enter_home
2010-11-06 15:53:50.953786;2010-11-06 15:53:59.930842;enter_home
2010-11-06 15:53:59.930842;2010-11-06 16:27:57.656888;relax
2010-11-06 16:27:57.656888;2010-11-06 16:43:07.759968;meal_preparation
2010-11-06 16:43:07.759968;2010-11-06 16:47:16.859798;meal_preparation
2010-11-06 16:47:16.859799;2010-11-06 16:47:53.383648;meal_preparation
2010-11-06 16:47:53.383648;2010-11-06 16:49:11.875435;meal_preparation
2010-11-06 16:49:11.875435;2010-11-06 16:55:38.938633;meal_preparation
2010-11-06 16:55:38.938633;2010-11-06 17:14:17.724504;meal_preparation
2010-11-06 17:14:17.724504;2010-11-06 17:22:51.322287;relax
2010-11-06 17:22:51.322287;2010-11-06 17:23:01.201339;enter_home
2010-11-06 17:23:01.201339;2010-11-06 17:52:07.215964;relax
2010-11-06 17:52:07.215964;2010-11-06 18:19:50.828920;meal_preparation
2010-11-06 18:19:50.828920;2010-11-06 19:13:20.261864;relax
2010-11-06 19:13:20.261865;2010-11-06 19:15:46.035380;meal_preparation
2010-11-06 19:15:46.035380;2010-11-06 19:45:18.756596;relax
2010-11-06 19:45:18.756596;2010-11-06 19:48:37.770277;meal_preparation
2010-11-06 19:48:37.770277;2010-11-06 20:43:53.270187;relax
2010-11-06 20:43:53.270186;2010-11-06 22:42:52.491476;relax
2010-11-06 22:42:52.491476;2010-11-07 05:39:53.798916;sleeping
2010-11-07 05:39:53.798916;2010-11-07 07:56:26.430615;sleeping
2010-11-07 07:56:26.430616;2010-11-07 08:02:08.273053;eating
2010-11-07 08:02:08.273053;2010-11-07 08:15:06.355107;work
2010-11-07 08:15:06.355106;2010-11-07 08:28:08.796561;work
2010-11-07 08:28:08.796561;2010-11-07 08:44:53.163432;relax
2010-11-07 08:44:53.163433;2010-11-07 08:56:57.544742;meal_preparation
2010-11-07 08:56:57.544742;2010-11-07 09:38:54.480528;relax
2010-11-07 09:38:54.480528;2010-11-07 09:51:18.954629;meal_preparation
