date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 09:19:56.123221;sleeping
2010-11-05 09:19:56.123221;2010-11-05 09:38:53.895009;relax
2010-11-05 09:38:53.895009;2010-11-05 10:12:40.545670;relax
2010-11-05 10:12:40.545671;2010-11-05 10:21:15.517008;meal_preparation
2010-11-05 10:21:15.517007;2010-11-05 10:35:21.113113;relax
2010-11-05 10:35:21.113114;2010-11-05 10:38:03.682719;meal_preparation
2010-11-05 10:38:03.682719;2010-11-05 10:58:39.997879;relax
2010-11-05 10:58:39.997879;2010-11-05 11:44:06.234764;relax
2010-11-05 11:44:06.234764;2010-11-05 11:44:10.920677;leave_home
2010-11-05 11:44:10.920677;2010-11-05 11:44:15.225785;enter_home
2010-11-05 11:44:15.225785;2010-11-05 11:44:18.038710;leave_home
2010-11-05 11:44:18.038709;2010-11-05 12:11:04.957776;relax
2010-11-05 12:11:04.957777;2010-11-05 12:40:59.444053;work
2010-11-05 12:40:59.444053;2010-11-05 13:51:43.365705;relax
2010-11-05 13:51:43.365705;2010-11-05 14:10:16.984596;relax
2010-11-05 14:10:16.984596;2010-11-05 14:20:01.811566;relax
2010-11-05 14:20:01.811566;2010-11-05 16:13:31.013736;relax
2010-11-05 16:13:31.013736;2010-11-05 16:13:44.269698;leave_home
2010-11-05 16:13:44.269698;2010-11-05 16:35:21.870838;relax
2010-11-05 16:35:21.870838;2010-11-05 16:47:47.533157;relax
2010-11-05 16:47:47.533157;2010-11-05 17:01:41.626282;meal_preparation
2010-11-05 17:01:41.626282;2010-11-05 17:13:11.182670;work
2010-11-05 17:13:11.182670;2010-11-05 17:27:26.260631;relax
2010-11-05 17:27:26.260631;2010-11-05 17:37:42.137665;eating
2010-11-05 17:37:42.137665;2010-11-05 17:57:22.535715;relax
2010-11-05 17:57:22.535715;2010-11-05 18:03:04.949676;eating
2010-11-05 18:03:04.949676;2010-11-05 18:32:37.468069;meal_preparation
2010-11-05 18:32:37.468069;2010-11-05 19:52:19.697381;relax
2010-11-05 19:52:19.697381;2010-11-05 20:40:58.693592;relax
2010-11-05 20:40:58.693592;2010-11-05 21:44:42.316588;relax
2010-11-05 21:44:42.316588;2010-11-05 22:15:06.354725;relax
2010-11-05 22:15:06.354725;2010-11-05 22:32:56.164674;work
2010-11-05 22:32:56.164674;2010-11-06 00:48:37.007048;sleeping
2010-11-06 00:48:37.007048;2010-11-06 07:52:56.436417;sleeping
2010-11-06 07:52:56.436418;2010-11-06 08:00:20.620592;meal_preparation
2010-11-06 08:00:20.620592;2010-11-06 08:00:25.334065;leave_home
2010-11-06 08:00:25.334064;2010-11-06 08:00:30.635324;leave_home
2010-11-06 08:00:30.635324;2010-11-06 08:07:05.721549;meal_preparation
2010-11-06 08:07:05.721549;2010-11-06 08:15:24.959997;relax
2010-11-06 08:15:24.959998;2010-11-06 08:32:28.502292;relax
2010-11-06 08:32:28.502291;2010-11-06 08:32:33.921920;leave_home
2010-11-06 08:32:33.921921;2010-11-06 08:32:38.623901;leave_home
2010-11-06 08:32:38.623900;2010-11-06 08:45:50.405111;relax
2010-11-06 08:45:50.405111;2010-11-06 09:09:48.309226;relax
2010-11-06 09:09:48.309226;2010-11-06 09:15:54.334093;meal_preparation
2010-11-06 09:15:54.334093;2010-11-06 09:23:36.487963;eating
2010-11-06 09:23:36.487963;2010-11-06 09:26:58.658142;relax
2010-11-06 09:26:58.658142;2010-11-06 09:38:20.728051;meal_preparation
2010-11-06 09:38:20.728051;2010-11-06 11:08:21.366369;housekeeping
2010-11-06 11:08:21.366369;2010-11-06 11:32:48.122977;relax
2010-11-06 11:32:48.122976;2010-11-06 11:53:16.281186;relax
2010-11-06 11:53:16.281186;2010-11-06 11:56:55.958644;work
2010-11-06 11:56:55.958644;2010-11-06 12:29:20.396098;meal_preparation
2010-11-06 12:29:20.396098;2010-11-06 13:02:05.229371;relax
2010-11-06 13:02:05.229370;2010-11-06 13:23:11.150341;relax
2010-11-06 13:23:11.150342;2010-11-06 13:37:13.000626;relax
2010-11-06 13:37:13.000625;2010-11-06 13:37:19.378786;enter_home
2010-11-06 13:37:19.378786;2010-11-06 14:52:40.741260;relax
2010-11-06 14:52:40.741260;2010-11-06 14:56:02.669661;meal_preparation
2010-11-06 14:56:02.669661;2010-11-06 14:56:07.734612;enter_home
2010-11-06 14:56:07.734612;2010-11-06 16:00:22.796084;relax
2010-11-06 16:00:22.796084;2010-11-06 16:49:31.891190;relax
2010-11-06 16:49:31.891190;2010-11-06 16:59:51.645005;relax
2010-11-06 16:59:51.645005;2010-11-06 17:29:06.153742;meal_preparation
2010-11-06 17:29:06.153742;2010-11-06 18:12:03.004877;relax
2010-11-06 18:12:03.004878;2010-11-06 18:44:56.315071;relax
2010-11-06 18:44:56.315071;2010-11-06 19:06:05.958212;relax
2010-11-06 19:06:05.958212;2010-11-06 19:16:26.023762;meal_preparation
2010-11-06 19:16:26.023762;2010-11-06 20:12:42.036765;relax
2010-11-06 20:12:42.036765;2010-11-06 20:32:21.636143;relax
2010-11-06 20:32:21.636143;2010-11-06 21:07:08.624240;relax
2010-11-06 21:07:08.624240;2010-11-06 21:10:05.071118;relax
2010-11-06 21:10:05.071118;2010-11-06 22:18:34.801138;relax
2010-11-06 22:18:34.801138;2010-11-06 22:43:25.764458;relax
2010-11-06 22:43:25.764458;2010-11-07 05:50:55.144498;sleeping
2010-11-07 05:50:55.144498;2010-11-07 05:59:49.086352;bed_to_toilet
2010-11-07 05:59:49.086352;2010-11-07 06:09:01.328567;meal_preparation
2010-11-07 06:09:01.328567;2010-11-07 07:51:56.047992;sleeping
2010-11-07 07:51:56.047992;2010-11-07 09:35:37.007134;relax
2010-11-07 09:35:37.007134;2010-11-07 10:04:24.601536;relax
2010-11-07 10:04:24.601536;2010-11-07 10:04:29.716137;enter_home
2010-11-07 10:04:29.716137;2010-11-07 11:20:59.446070;relax
2010-11-07 11:20:59.446070;2010-11-07 11:21:06.687295;leave_home
2010-11-07 11:21:06.687295;2010-11-07 11:47:51.593021;relax
2010-11-07 11:47:51.593022;2010-11-07 11:47:56.136630;leave_home
2010-11-07 11:47:56.136630;2010-11-07 11:51:38.571416;meal_preparation
2010-11-07 11:51:38.571415;2010-11-07 12:01:53.518336;work
2010-11-07 12:01:53.518337;2010-11-07 12:20:34.159485;relax
2010-11-07 12:20:34.159484;2010-11-07 12:25:35.851984;meal_preparation
2010-11-07 12:25:35.851985;2010-11-07 13:54:53.559723;relax
2010-11-07 13:54:53.559723;2010-11-07 16:18:11.784134;relax
2010-11-07 16:18:11.784134;2010-11-07 16:42:42.708370;meal_preparation
2010-11-07 16:42:42.708369;2010-11-07 16:51:41.354843;eating
2010-11-07 16:51:41.354843;2010-11-07 16:57:41.798899;eating
2010-11-07 16:57:41.798899;2010-11-07 17:40:25.644099;meal_preparation
2010-11-07 17:40:25.644099;2010-11-07 17:48:32.951002;meal_preparation
2010-11-07 17:48:32.951002;2010-11-07 18:46:44.085633;relax
2010-11-07 18:46:44.085633;2010-11-07 19:38:51.189111;eating
2010-11-07 19:38:51.189111;2010-11-07 19:43:11.059604;wash_dishes
2010-11-07 19:43:11.059604;2010-11-07 22:02:29.803712;relax
2010-11-07 22:02:29.803712;2010-11-08 05:01:23.747764;sleeping
2010-11-08 05:01:23.747764;2010-11-08 05:54:26.176518;meal_preparation
2010-11-08 05:54:26.176518;2010-11-08 06:05:11.798425;bed_to_toilet
2010-11-08 06:05:11.798425;2010-11-08 06:06:59.380936;bed_to_toilet
2010-11-08 06:06:59.380936;2010-11-08 06:53:19.409222;work
2010-11-08 06:53:19.409222;2010-11-08 07:28:31.231513;relax
2010-11-08 07:28:31.231514;2010-11-08 07:32:33.093513;relax
2010-11-08 07:32:33.093513;2010-11-08 07:43:55.485742;meal_preparation
2010-11-08 07:43:55.485742;2010-11-08 08:53:30.142362;relax
2010-11-08 08:53:30.142362;2010-11-08 08:55:48.591070;meal_preparation
2010-11-08 08:55:48.591070;2010-11-08 09:27:19.837683;relax
2010-11-08 09:27:19.837682;2010-11-08 09:31:43.905100;wash_dishes
2010-11-08 09:31:43.905100;2010-11-08 10:40:51.991560;meal_preparation
2010-11-08 10:40:51.991561;2010-11-08 10:52:16.774955;relax
2010-11-08 10:52:16.774955;2010-11-08 10:52:29.158813;leave_home
2010-11-08 10:52:29.158812;2010-11-08 10:53:25.946576;meal_preparation
2010-11-08 10:53:25.946577;2010-11-08 11:00:39.537202;meal_preparation
2010-11-08 11:00:39.537202;2010-11-08 11:02:07.368681;meal_preparation
2010-11-08 11:02:07.368681;2010-11-08 11:02:15.890419;enter_home
2010-11-08 11:02:15.890419;2010-11-08 11:11:48.518470;meal_preparation
2010-11-08 11:11:48.518470;2010-11-08 11:35:35.335971;relax
2010-11-08 11:35:35.335971;2010-11-08 11:35:41.490460;leave_home
2010-11-08 11:35:41.490460;2010-11-08 11:35:49.271653;leave_home
2010-11-08 11:35:49.271653;2010-11-08 11:44:33.002419;meal_preparation
2010-11-08 11:44:33.002419;2010-11-08 11:44:37.737914;enter_home
2010-11-08 11:44:37.737914;2010-11-08 11:44:44.156203;enter_home
2010-11-08 11:44:44.156203;2010-11-08 11:44:49.594588;leave_home
2010-11-08 11:44:49.594588;2010-11-08 11:44:51.835573;leave_home
2010-11-08 11:44:51.835573;2010-11-08 11:49:14.910501;meal_preparation
2010-11-08 11:49:14.910500;2010-11-08 11:56:37.848379;meal_preparation
2010-11-08 11:56:37.848379;2010-11-08 11:59:55.934860;meal_preparation
2010-11-08 11:59:55.934860;2010-11-08 12:14:31.820509;relax
2010-11-08 12:14:31.820509;2010-11-08 12:59:57.369187;work
2010-11-08 12:59:57.369188;2010-11-08 14:10:37.182679;relax
2010-11-08 14:10:37.182678;2010-11-08 15:06:12.918665;relax
2010-11-08 15:06:12.918666;2010-11-08 16:23:46.914020;relax
2010-11-08 16:23:46.914020;2010-11-08 16:29:59.358016;meal_preparation
2010-11-08 16:29:59.358016;2010-11-08 16:36:34.872624;meal_preparation
2010-11-08 16:36:34.872624;2010-11-08 16:46:35.707017;relax
2010-11-08 16:46:35.707017;2010-11-08 17:05:57.992177;relax
2010-11-08 17:05:57.992177;2010-11-08 18:05:37.871310;relax
2010-11-08 18:05:37.871311;2010-11-08 18:18:00.932324;eating
2010-11-08 18:18:00.932324;2010-11-08 18:21:11.380980;meal_preparation
2010-11-08 18:21:11.380980;2010-11-08 19:33:51.542694;relax
2010-11-08 19:33:51.542694;2010-11-08 20:02:26.083543;relax
2010-11-08 20:02:26.083542;2010-11-08 20:03:03.135132;meal_preparation
2010-11-08 20:03:03.135132;2010-11-08 20:13:23.742143;relax
2010-11-08 20:13:23.742144;2010-11-08 20:24:38.988134;relax
2010-11-08 20:24:38.988134;2010-11-08 21:18:21.956051;relax
2010-11-08 21:18:21.956051;2010-11-08 21:56:35.730595;relax
2010-11-08 21:56:35.730595;2010-11-08 23:50:14.923846;relax
2010-11-08 23:50:14.923846;2010-11-09 02:36:27.223072;sleeping
2010-11-09 02:36:27.223072;2010-11-09 02:39:29.260271;bed_to_toilet
2010-11-09 02:39:29.260271;2010-11-09 02:42:31.297470;bed_to_toilet
2010-11-09 02:42:31.297470;2010-11-09 02:45:00.971141;bed_to_toilet
2010-11-09 02:45:00.971141;2010-11-09 02:53:57.917165;meal_preparation
2010-11-09 02:53:57.917165;2010-11-09 05:04:30.406332;sleeping
2010-11-09 05:04:30.406332;2010-11-09 05:07:40.894649;bed_to_toilet
2010-11-09 05:07:40.894648;2010-11-09 06:13:07.157597;sleeping
2010-11-09 06:13:07.157597;2010-11-09 06:17:25.909766;meal_preparation
2010-11-09 06:17:25.909766;2010-11-09 06:20:47.879440;bed_to_toilet
2010-11-09 06:20:47.879440;2010-11-09 06:35:10.292291;relax
2010-11-09 06:35:10.292291;2010-11-09 06:46:29.486801;relax
2010-11-09 06:46:29.486801;2010-11-09 06:59:44.452260;relax
2010-11-09 06:59:44.452260;2010-11-09 07:30:40.981203;relax
2010-11-09 07:30:40.981204;2010-11-09 07:34:21.262436;meal_preparation
2010-11-09 07:34:21.262435;2010-11-09 07:46:22.283883;sleeping
2010-11-09 07:46:22.283883;2010-11-09 07:52:55.885844;meal_preparation
2010-11-09 07:52:55.885844;2010-11-09 08:24:37.168387;relax
2010-11-09 08:24:37.168387;2010-11-09 08:58:59.306620;relax
2010-11-09 08:58:59.306620;2010-11-09 09:05:11.601109;meal_preparation
2010-11-09 09:05:11.601109;2010-11-09 09:12:30.897166;meal_preparation
2010-11-09 09:12:30.897167;2010-11-09 09:23:29.570815;meal_preparation
2010-11-09 09:23:29.570814;2010-11-09 09:31:31.097823;relax
2010-11-09 09:31:31.097824;2010-11-09 11:41:10.207236;meal_preparation
2010-11-09 11:41:10.207236;2010-11-09 11:41:15.349160;enter_home
2010-11-09 11:41:15.349160;2010-11-09 11:41:20.536064;enter_home
2010-11-09 11:41:20.536064;2010-11-09 12:49:57.315189;relax
2010-11-09 12:49:57.315189;2010-11-09 12:55:25.853234;wash_dishes
2010-11-09 12:55:25.853234;2010-11-09 12:55:35.495251;leave_home
2010-11-09 12:55:35.495250;2010-11-09 13:06:48.545409;eating
2010-11-09 13:06:48.545409;2010-11-09 13:15:47.563976;meal_preparation
2010-11-09 13:15:47.563977;2010-11-09 14:06:14.771175;relax
2010-11-09 14:06:14.771175;2010-11-09 15:31:58.585907;relax
2010-11-09 15:31:58.585906;2010-11-09 15:53:31.727172;meal_preparation
2010-11-09 15:53:31.727172;2010-11-09 16:03:36.080384;meal_preparation
2010-11-09 16:03:36.080384;2010-11-09 16:15:55.989647;meal_preparation
2010-11-09 16:15:55.989647;2010-11-09 17:17:14.775417;eating
2010-11-09 17:17:14.775417;2010-11-09 17:27:14.365483;meal_preparation
2010-11-09 17:27:14.365483;2010-11-09 17:27:19.807494;enter_home
2010-11-09 17:27:19.807494;2010-11-09 17:39:32.632263;meal_preparation
2010-11-09 17:39:32.632262;2010-11-09 18:29:03.112307;relax
2010-11-09 18:29:03.112307;2010-11-09 18:33:32.743739;meal_preparation
2010-11-09 18:33:32.743740;2010-11-09 18:58:18.057471;relax
2010-11-09 18:58:18.057471;2010-11-09 19:32:03.338395;relax
2010-11-09 19:32:03.338395;2010-11-09 19:45:45.513733;meal_preparation
2010-11-09 19:45:45.513733;2010-11-09 20:42:54.291320;eating
2010-11-09 20:42:54.291320;2010-11-09 21:36:59.376740;relax
2010-11-09 21:36:59.376740;2010-11-09 22:30:17.319169;relax
2010-11-09 22:30:17.319169;2010-11-10 00:25:56.323328;sleeping
2010-11-10 00:25:56.323328;2010-11-10 00:37:53.163217;relax
2010-11-10 00:37:53.163217;2010-11-10 05:36:53.448155;sleeping
2010-11-10 05:36:53.448155;2010-11-10 05:40:12.870015;bed_to_toilet
2010-11-10 05:40:12.870014;2010-11-10 05:43:58.773944;bed_to_toilet
2010-11-10 05:43:58.773944;2010-11-10 05:47:49.478027;bed_to_toilet
2010-11-10 05:47:49.478027;2010-11-10 06:30:49.119107;relax
2010-11-10 06:30:49.119107;2010-11-10 06:36:08.307963;meal_preparation
2010-11-10 06:36:08.307962;2010-11-10 06:48:15.164543;eating
2010-11-10 06:48:15.164543;2010-11-10 06:49:57.709783;meal_preparation
2010-11-10 06:49:57.709783;2010-11-10 06:50:22.831209;meal_preparation
2010-11-10 06:50:22.831209;2010-11-10 07:32:20.701223;relax
2010-11-10 07:32:20.701222;2010-11-10 07:48:59.816106;meal_preparation
2010-11-10 07:48:59.816106;2010-11-10 07:57:43.167865;meal_preparation
2010-11-10 07:57:43.167866;2010-11-10 07:57:47.809084;leave_home
2010-11-10 07:57:47.809084;2010-11-10 08:11:57.388932;relax
2010-11-10 08:11:57.388932;2010-11-10 08:22:00.957562;meal_preparation
2010-11-10 08:22:00.957561;2010-11-10 08:28:37.054308;meal_preparation
2010-11-10 08:28:37.054308;2010-11-10 08:28:40.425272;leave_home
