date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 06:39:58.482653;sleeping
2010-11-05 06:39:58.482653;2010-11-05 06:44:13.777410;bed_to_toilet
2010-11-05 06:44:13.777410;2010-11-05 06:46:48.025712;bed_to_toilet
2010-11-05 06:46:48.025712;2010-11-05 06:50:40.944373;relax
2010-11-05 06:50:40.944373;2010-11-05 07:14:18.849603;relax
2010-11-05 07:14:18.849603;2010-11-05 07:34:13.304484;relax
2010-11-05 07:34:13.304484;2010-11-05 07:35:29.840559;meal_preparation
2010-11-05 07:35:29.840559;2010-11-05 08:11:32.497034;relax
2010-11-05 08:11:32.497034;2010-11-05 08:18:55.288686;meal_preparation
2010-11-05 08:18:55.288687;2010-11-05 08:26:30.470992;eating
2010-11-05 08:26:30.470992;2010-11-05 09:19:41.481763;relax
2010-11-05 09:19:41.481763;2010-11-05 09:28:50.304231;meal_preparation
2010-11-05 09:28:50.304230;2010-11-05 09:28:53.799541;leave_home
2010-11-05 09:28:53.799541;2010-11-05 09:39:05.032762;eating
2010-11-05 09:39:05.032762;2010-11-05 09:51:36.149188;meal_preparation
2010-11-05 09:51:36.149188;2010-11-05 09:54:12.786109;meal_preparation
2010-11-05 09:54:12.786109;2010-11-05 10:01:33.672424;wash_dishes
2010-11-05 10:01:33.672424;2010-11-05 10:16:02.887258;relax
2010-11-05 10:16:02.887258;2010-11-05 10:16:07.199076;enter_home
2010-11-05 10:16:07.199076;2010-11-05 10:27:39.974335;meal_preparation
2010-11-05 10:27:39.974335;2010-11-05 10:27:44.785359;leave_home
2010-11-05 10:27:44.785359;2010-11-05 10:34:21.100320;eating
2010-11-05 10:34:21.100320;2010-11-05 10:39:41.391108;eating
2010-11-05 10:39:41.391108;2010-11-05 10:43:47.111814;meal_preparation
2010-11-05 10:43:47.111814;2010-11-05 11:01:39.203315;meal_preparation
2010-11-05 11:01:39.203315;2010-11-05 11:02:46.100983;meal_preparation
2010-11-05 11:02:46.100983;2010-11-05 11:03:17.591065;leave_home
2010-11-05 11:03:17.591065;2010-11-05 11:03:32.084493;enter_home
2010-11-05 11:03:32.084493;2010-11-05 11:04:03.574575;leave_home
2010-11-05 11:04:03.574575;2010-11-05 11:04:14.048920;enter_home
2010-11-05 11:04:14.048920;2010-11-05 11:06:58.874060;work
2010-11-05 11:06:58.874059;2010-11-05 11:08:29.526734;work
2010-11-05 11:08:29.526735;2010-11-05 11:11:20.137385;meal_preparation
2010-11-05 11:11:20.137385;2010-11-05 12:07:36.158577;relax
2010-11-05 12:07:36.158577;2010-11-05 12:07:42.328193;enter_home
2010-11-05 12:07:42.328193;2010-11-05 12:07:48.689035;enter_home
2010-11-05 12:07:48.689036;2010-11-05 12:28:51.474676;relax
2010-11-05 12:28:51.474676;2010-11-05 13:17:34.008558;relax
2010-11-05 13:17:34.008558;2010-11-05 13:52:59.403037;relax
2010-11-05 13:52:59.403037;2010-11-05 15:09:20.884587;relax
2010-11-05 15:09:20.884587;2010-11-05 15:12:11.721250;eating
2010-11-05 15:12:11.721250;2010-11-05 15:12:18.167642;leave_home
2010-11-05 15:12:18.167642;2010-11-05 15:22:14.334865;relax
2010-11-05 15:22:14.334865;2010-11-05 18:23:43.531751;relax
2010-11-05 18:23:43.531751;2010-11-05 19:24:41.365397;relax
2010-11-05 19:24:41.365397;2010-11-05 19:50:33.358278;relax
2010-11-05 19:50:33.358278;2010-11-05 20:44:55.657820;relax
2010-11-05 20:44:55.657820;2010-11-05 21:00:01.528000;relax
2010-11-05 21:00:01.528000;2010-11-05 21:06:16.027828;meal_preparation
2010-11-05 21:06:16.027828;2010-11-05 21:52:12.768133;relax
2010-11-05 21:52:12.768132;2010-11-06 03:23:57.862127;sleeping
2010-11-06 03:23:57.862127;2010-11-06 06:35:32.375588;sleeping
2010-11-06 06:35:32.375589;2010-11-06 06:41:46.766065;relax
2010-11-06 06:41:46.766065;2010-11-06 06:46:25.241534;meal_preparation
2010-11-06 06:46:25.241534;2010-11-06 07:07:43.399752;relax
2010-11-06 07:07:43.399751;2010-11-06 07:10:08.061398;meal_preparation
2010-11-06 07:10:08.061398;2010-11-06 07:12:23.252532;relax
2010-11-06 07:12:23.252532;2010-11-06 07:14:05.383825;meal_preparation
2010-11-06 07:14:05.383825;2010-11-06 08:10:06.473361;sleeping
2010-11-06 08:10:06.473361;2010-11-06 08:10:10.890219;leave_home
2010-11-06 08:10:10.890218;2010-11-06 08:23:40.934256;relax
2010-11-06 08:23:40.934257;2010-11-06 08:32:19.159648;meal_preparation
2010-11-06 08:32:19.159648;2010-11-06 08:40:10.045942;meal_preparation
2010-11-06 08:40:10.045942;2010-11-06 09:00:52.963587;meal_preparation
2010-11-06 09:00:52.963587;2010-11-06 09:01:44.697591;meal_preparation
2010-11-06 09:01:44.697591;2010-11-06 09:04:31.049190;meal_preparation
2010-11-06 09:04:31.049190;2010-11-06 09:08:29.102851;work
2010-11-06 09:08:29.102851;2010-11-06 09:16:47.272854;meal_preparation
2010-11-06 09:16:47.272853;2010-11-06 09:18:16.297507;meal_preparation
2010-11-06 09:18:16.297507;2010-11-06 09:18:23.739512;enter_home
2010-11-06 09:18:23.739513;2010-11-06 09:33:47.563072;relax
2010-11-06 09:33:47.563072;2010-11-06 10:06:15.078201;relax
2010-11-06 10:06:15.078201;2010-11-06 10:07:47.750141;housekeeping
2010-11-06 10:07:47.750141;2010-11-06 10:15:00.253995;eating
2010-11-06 10:15:00.253995;2010-11-06 10:23:32.783480;relax
2010-11-06 10:23:32.783480;2010-11-06 10:33:20.370885;meal_preparation
2010-11-06 10:33:20.370885;2010-11-06 10:33:25.095191;leave_home
2010-11-06 10:33:25.095190;2010-11-06 10:41:16.014245;meal_preparation
2010-11-06 10:41:16.014246;2010-11-06 10:45:29.944181;relax
2010-11-06 10:45:29.944181;2010-11-06 10:50:46.610217;meal_preparation
2010-11-06 10:50:46.610218;2010-11-06 10:57:51.558617;relax
2010-11-06 10:57:51.558616;2010-11-06 11:17:24.153348;relax
2010-11-06 11:17:24.153348;2010-11-06 11:17:31.715560;enter_home
2010-11-06 11:17:31.715560;2010-11-06 12:02:14.604769;relax
2010-11-06 12:02:14.604769;2010-11-06 12:19:13.644918;eating
2010-11-06 12:19:13.644918;2010-11-06 12:32:42.732331;meal_preparation
2010-11-06 12:32:42.732331;2010-11-06 13:08:05.388106;relax
2010-11-06 13:08:05.388106;2010-11-06 13:33:19.089335;meal_preparation
2010-11-06 13:33:19.089335;2010-11-06 13:33:23.327188;leave_home
2010-11-06 13:33:23.327187;2010-11-06 13:33:27.122528;leave_home
2010-11-06 13:33:27.122528;2010-11-06 13:38:56.391801;meal_preparation
2010-11-06 13:38:56.391801;2010-11-06 13:44:45.781435;relax
2010-11-06 13:44:45.781435;2010-11-06 13:45:00.037602;enter_home
2010-11-06 13:45:00.037602;2010-11-06 13:45:04.344550;leave_home
2010-11-06 13:45:04.344550;2010-11-06 14:17:26.845820;relax
2010-11-06 14:17:26.845820;2010-11-06 14:50:11.238624;relax
2010-11-06 14:50:11.238624;2010-11-06 14:56:35.485136;meal_preparation
2010-11-06 14:56:35.485136;2010-11-06 15:48:02.288431;relax
2010-11-06 15:48:02.288431;2010-11-06 16:04:37.971508;work
2010-11-06 16:04:37.971507;2010-11-06 16:06:33.650182;meal_preparation
2010-11-06 16:06:33.650182;2010-11-06 16:11:43.404820;work
2010-11-06 16:11:43.404820;2010-11-06 16:49:44.251904;work
2010-11-06 16:49:44.251904;2010-11-06 16:57:35.464838;meal_preparation
2010-11-06 16:57:35.464838;2010-11-06 17:21:24.463826;relax
2010-11-06 17:21:24.463826;2010-11-06 17:32:40.750220;meal_preparation
2010-11-06 17:32:40.750220;2010-11-06 17:59:41.095671;relax
2010-11-06 17:59:41.095671;2010-11-06 17:59:46.453318;leave_home
2010-11-06 17:59:46.453318;2010-11-06 17:59:53.566104;enter_home
2010-11-06 17:59:53.566104;2010-11-06 18:00:05.832020;enter_home
2010-11-06 18:00:05.832020;2010-11-06 18:08:09.887360;meal_preparation
2010-11-06 18:08:09.887360;2010-11-06 18:08:15.327799;enter_home
2010-11-06 18:08:15.327799;2010-11-06 18:14:23.906831;meal_preparation
2010-11-06 18:14:23.906831;2010-11-06 18:40:51.662883;meal_preparation
2010-11-06 18:40:51.662884;2010-11-06 18:40:59.316387;enter_home
2010-11-06 18:40:59.316387;2010-11-06 18:55:48.583256;relax
2010-11-06 18:55:48.583256;2010-11-06 19:21:59.547600;relax
2010-11-06 19:21:59.547600;2010-11-06 19:22:04.425632;enter_home
2010-11-06 19:22:04.425632;2010-11-06 19:49:25.340758;relax
2010-11-06 19:49:25.340758;2010-11-06 20:02:58.715991;work
2010-11-06 20:02:58.715991;2010-11-06 21:04:10.481834;relax
2010-11-06 21:04:10.481834;2010-11-06 22:34:40.388033;relax
2010-11-06 22:34:40.388033;2010-11-07 02:46:05.238738;sleeping
2010-11-07 02:46:05.238737;2010-11-07 02:49:00.477508;bed_to_toilet
2010-11-07 02:49:00.477508;2010-11-07 02:57:57.423532;meal_preparation
2010-11-07 02:57:57.423532;2010-11-07 03:03:23.937800;bed_to_toilet
2010-11-07 03:03:23.937801;2010-11-07 05:13:51.346037;sleeping
2010-11-07 05:13:51.346037;2010-11-07 05:34:20.468851;relax
2010-11-07 05:34:20.468851;2010-11-07 05:39:17.257217;work
