date                      ,end_date                  ,label
2012-07-20 11:09:18.952300,2012-07-20 11:09:59.128578,toilet
2012-07-20 11:50:04.029817,2012-07-20 11:55:40.958827,relax
2012-07-20 12:00:45.129838,2012-07-20 12:05:30.659402,personal_hygiene
2012-07-20 12:06:49.339478,2012-07-20 12:06:57.871466,leave_home
2012-07-20 12:13:53.928813,2012-07-20 12:14:09.619066,enter_home
2012-07-20 12:14:45.069646,2012-07-20 12:35:44.943111,relax
2012-07-20 12:36:58.157814,2012-07-20 13:02:17.396633,sleep_out_of_bed
2012-07-20 13:04:54.128796,2012-07-20 13:05:09.623373,leave_home
2012-07-20 14:40:32.406726,2012-07-20 14:40:47.657535,enter_home
2012-07-20 14:41:02.782050,2012-07-20 14:43:22.991890,toilet
2012-07-20 14:44:35.721961,2012-07-20 14:48:55.034838,relax
2012-07-20 14:49:07.955219,2012-07-20 14:59:56.626583,sleep_out_of_bed
2012-07-20 15:02:59.966872,2012-07-20 15:04:42.327931,relax
2012-07-20 15:04:47.939431,2012-07-20 15:21:52.330604,sleep_out_of_bed
2012-07-20 17:17:06.733124,2012-07-20 17:26:42.683604,personal_hygiene
2012-07-20 17:40:16.962810,2012-07-20 17:40:54.753877,toilet
2012-07-20 17:41:16.207127,2012-07-20 18:00:52.669842,watch_tv
2012-07-20 18:02:02.522391,2012-07-20 18:02:13.384068,leave_home
2012-07-20 19:22:46.983816,2012-07-20 19:23:02.667320,enter_home
2012-07-20 19:23:27.721319,2012-07-20 20:59:42.111878,watch_tv
2012-07-20 21:05:24.883727,2012-07-20 21:07:30.764035,toilet
2012-07-20 21:07:53.231660,2012-07-20 21:10:07.773820,dress
2012-07-20 21:15:44.174947,2012-07-20 21:17:24.834717,evening_meds
2012-07-20 21:17:37.901685,2012-07-21 00:44:40.153008,sleep_out_of_bed
2012-07-21 00:45:14.286357,2012-07-21 00:48:37.909009,personal_hygiene
2012-07-21 00:49:42.179844,2012-07-21 06:08:35.188667,sleep
2012-07-21 06:08:51.283359,2012-07-21 06:11:25.764238,toilet
2012-07-21 06:15:52.092775,2012-07-21 06:54:18.071747,read
2012-07-21 06:54:28.548457,2012-07-21 06:54:53.448808,morning_meds
2012-07-21 06:56:29.142560,2012-07-21 07:16:02.560307,sleep_out_of_bed
2012-07-21 07:16:26.187242,2012-07-21 07:45:07.079287,read
2012-07-21 07:45:41.692453,2012-07-21 07:48:30.085360,personal_hygiene
2012-07-21 07:48:39.726074,2012-07-21 07:52:21.281835,dress
2012-07-21 10:08:47.051334,2012-07-21 10:10:56.832741,toilet
2012-07-21 10:11:20.603269,2012-07-21 10:21:51.810525,cook_breakfast
2012-07-21 10:22:01.573923,2012-07-21 10:31:57.373752,eat_breakfast
2012-07-21 10:31:58.870280,2012-07-21 11:28:03.034510,watch_tv
2012-07-21 11:28:22.325913,2012-07-21 12:32:16.132725,watch_tv
2012-07-21 12:35:54.717269,2012-07-21 12:50:44.280739,bathe
2012-07-21 12:51:05.551062,2012-07-21 12:54:37.421260,dress
2012-07-21 12:54:54.005381,2012-07-21 12:55:40.518900,toilet
2012-07-21 12:57:12.321787,2012-07-21 12:57:20.698749,leave_home
2012-07-21 13:02:43.050932,2012-07-21 13:02:59.712359,enter_home
2012-07-21 13:04:25.449651,2012-07-21 13:21:59.648884,watch_tv
2012-07-21 13:23:00.228679,2012-07-21 13:48:54.450891,watch_tv
2012-07-21 13:49:55.778425,2012-07-21 13:52:32.022057,cook_lunch
2012-07-21 13:53:25.732877,2012-07-21 14:01:11.209827,eat_lunch
2012-07-21 14:01:20.520515,2012-07-21 14:04:06.563113,wash_lunch_dishes
2012-07-21 14:07:51.415175,2012-07-21 14:08:04.585060,leave_home
2012-07-21 14:23:00.192971,2012-07-21 14:23:14.160843,enter_home
2012-07-21 14:23:26.077426,2012-07-21 14:38:54.343358,watch_tv
2012-07-21 14:39:33.711089,2012-07-21 15:35:08.962442,sleep_out_of_bed
2012-07-21 15:35:33.300563,2012-07-21 15:35:43.456423,leave_home
2012-07-21 15:41:13.389250,2012-07-21 15:41:26.608738,enter_home
2012-07-21 15:42:57.471972,2012-07-21 16:50:30.594889,watch_tv
2012-07-21 16:50:55.949876,2012-07-21 16:51:04.739333,leave_home
2012-07-21 16:54:23.675935,2012-07-21 16:54:36.206646,enter_home
2012-07-21 16:54:53.363533,2012-07-21 16:56:31.254791,toilet
2012-07-21 16:56:59.052911,2012-07-21 17:01:47.555735,watch_tv
2012-07-21 17:22:22.476034,2012-07-21 17:37:57.085605,watch_tv
2012-07-21 17:38:20.226806,2012-07-21 17:38:30.848832,leave_home
2012-07-21 17:45:21.779332,2012-07-21 17:45:36.863272,enter_home
2012-07-21 17:48:19.357274,2012-07-21 19:21:14.829559,watch_tv
2012-07-21 19:23:09.964427,2012-07-21 19:24:49.500291,toilet
2012-07-21 19:26:26.974916,2012-07-21 21:55:44.428969,watch_tv
2012-07-21 21:56:08.143515,2012-07-21 21:58:00.806331,toilet
2012-07-21 22:00:56.418540,2012-07-21 23:38:58.578899,watch_tv
2012-07-21 23:41:02.375832,2012-07-21 23:41:58.996097,evening_meds
2012-07-21 23:45:42.902047,2012-07-21 23:49:45.475528,dress
2012-07-21 23:50:10.289985,2012-07-21 23:58:05.766043,personal_hygiene
2012-07-21 23:58:40.563713,2012-07-22 03:16:09.166897,sleep
2012-07-22 03:16:26.928721,2012-07-22 03:20:33.662833,bed_toilet_transition
2012-07-22 03:20:56.748112,2012-07-22 06:31:38.747992,sleep
2012-07-22 06:32:00.301532,2012-07-22 06:35:43.567220,personal_hygiene
2012-07-22 06:37:24.660811,2012-07-22 06:39:57.826423,morning_meds
2012-07-22 06:40:30.883591,2012-07-22 08:21:43.398565,watch_tv
2012-07-22 08:22:11.094187,2012-07-22 08:24:50.264858,toilet
2012-07-22 08:27:46.523999,2012-07-22 08:30:27.387585,personal_hygiene
2012-07-22 08:31:03.236519,2012-07-22 08:34:41.019469,cook_breakfast
2012-07-22 08:34:50.817530,2012-07-22 08:38:29.945979,eat_breakfast
2012-07-22 08:38:57.739007,2012-07-22 10:17:54.654773,watch_tv
