date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 06:14:11.664904;sleeping
2010-11-05 06:14:11.664904;2010-11-05 10:33:34.797122;sleeping
2010-11-05 10:33:34.797122;2010-11-05 10:35:43.975339;meal_preparation
2010-11-05 10:35:43.975339;2010-11-05 10:38:37.357263;meal_preparation
2010-11-05 10:38:37.357263;2010-11-05 11:19:39.362213;relax
2010-11-05 11:19:39.362213;2010-11-05 11:32:48.372483;meal_preparation
2010-11-05 11:32:48.372482;2010-11-05 11:32:53.544795;leave_home
2010-11-05 11:32:53.544796;2010-11-05 11:32:58.756729;leave_home
2010-11-05 11:32:58.756729;2010-11-05 11:41:28.635956;relax
2010-11-05 11:41:28.635956;2010-11-05 11:41:34.387270;leave_home
2010-11-05 11:41:34.387269;2010-11-05 11:49:21.896017;meal_preparation
2010-11-05 11:49:21.896018;2010-11-05 11:55:18.081134;meal_preparation
2010-11-05 11:55:18.081133;2010-11-05 12:02:49.502286;work
2010-11-05 12:02:49.502287;2010-11-05 12:46:47.852262;relax
2010-11-05 12:46:47.852262;2010-11-05 13:09:30.227747;relax
2010-11-05 13:09:30.227747;2010-11-05 13:16:07.528113;meal_preparation
2010-11-05 13:16:07.528113;2010-11-05 13:53:59.111179;relax
2010-11-05 13:53:59.111179;2010-11-05 14:10:49.769263;meal_preparation
2010-11-05 14:10:49.769263;2010-11-05 14:51:52.034701;relax
2010-11-05 14:51:52.034702;2010-11-05 16:03:08.152705;relax
2010-11-05 16:03:08.152705;2010-11-05 16:03:12.375629;leave_home
2010-11-05 16:03:12.375628;2010-11-05 16:18:51.482286;meal_preparation
2010-11-05 16:18:51.482286;2010-11-05 16:55:21.639800;relax
2010-11-05 16:55:21.639800;2010-11-05 17:01:33.590560;relax
2010-11-05 17:01:33.590561;2010-11-05 17:01:38.432189;enter_home
2010-11-05 17:01:38.432189;2010-11-05 17:04:25.799701;meal_preparation
2010-11-05 17:04:25.799701;2010-11-05 17:26:33.573730;meal_preparation
2010-11-05 17:26:33.573730;2010-11-05 18:01:23.387687;relax
2010-11-05 18:01:23.387687;2010-11-05 18:16:18.484996;meal_preparation
2010-11-05 18:16:18.484995;2010-11-05 19:30:02.460398;relax
2010-11-05 19:30:02.460398;2010-11-05 19:40:02.944245;relax
2010-11-05 19:40:02.944245;2010-11-05 19:42:53.891399;meal_preparation
2010-11-05 19:42:53.891399;2010-11-05 21:41:27.724411;relax
2010-11-05 21:41:27.724411;2010-11-05 22:10:00.280977;relax
2010-11-05 22:10:00.280977;2010-11-06 04:43:12.721778;sleeping
2010-11-06 04:43:12.721778;2010-11-06 05:30:04.402495;sleeping
2010-11-06 05:30:04.402495;2010-11-06 05:48:54.585761;relax
2010-11-06 05:48:54.585761;2010-11-06 05:52:08.958883;bed_to_toilet
2010-11-06 05:52:08.958883;2010-11-06 08:25:00.423584;sleeping
2010-11-06 08:25:00.423584;2010-11-06 08:25:04.839300;leave_home
2010-11-06 08:25:04.839300;2010-11-06 08:25:07.693203;meal_preparation
2010-11-06 08:25:07.693203;2010-11-06 08:25:12.756370;leave_home
2010-11-06 08:25:12.756370;2010-11-06 08:35:57.814616;meal_preparation
2010-11-06 08:35:57.814616;2010-11-06 08:54:57.629482;relax
2010-11-06 08:54:57.629482;2010-11-06 09:01:08.223026;meal_preparation
2010-11-06 09:01:08.223026;2010-11-06 09:29:38.980820;relax
2010-11-06 09:29:38.980820;2010-11-06 09:31:26.713828;meal_preparation
2010-11-06 09:31:26.713828;2010-11-06 09:57:42.857204;relax
2010-11-06 09:57:42.857204;2010-11-06 10:10:26.276118;eating
2010-11-06 10:10:26.276117;2010-11-06 10:19:47.303235;meal_preparation
2010-11-06 10:19:47.303235;2010-11-06 10:19:51.237541;leave_home
2010-11-06 10:19:51.237541;2010-11-06 10:21:18.353472;eating
2010-11-06 10:21:18.353472;2010-11-06 10:33:11.465326;meal_preparation
2010-11-06 10:33:11.465326;2010-11-06 10:33:15.817615;leave_home
2010-11-06 10:33:15.817615;2010-11-06 11:33:21.540891;housekeeping
2010-11-06 11:33:21.540891;2010-11-06 11:33:26.866977;leave_home
2010-11-06 11:33:26.866977;2010-11-06 11:33:31.700036;enter_home
2010-11-06 11:33:31.700036;2010-11-06 11:51:05.475846;relax
2010-11-06 11:51:05.475846;2010-11-06 12:01:48.581759;meal_preparation
2010-11-06 12:01:48.581759;2010-11-06 12:13:04.016953;relax
2010-11-06 12:13:04.016953;2010-11-06 12:32:25.580449;relax
2010-11-06 12:32:25.580449;2010-11-06 12:47:30.453364;relax
2010-11-06 12:47:30.453364;2010-11-06 13:13:36.848075;meal_preparation
2010-11-06 13:13:36.848075;2010-11-06 13:13:41.403415;enter_home
2010-11-06 13:13:41.403415;2010-11-06 13:13:46.154761;enter_home
2010-11-06 13:13:46.154761;2010-11-06 13:16:56.776347;meal_preparation
2010-11-06 13:16:56.776347;2010-11-06 13:40:49.578800;meal_preparation
2010-11-06 13:40:49.578800;2010-11-06 13:40:57.771845;enter_home
2010-11-06 13:40:57.771844;2010-11-06 13:45:22.496763;relax
2010-11-06 13:45:22.496763;2010-11-06 14:20:38.899625;relax
2010-11-06 14:20:38.899625;2010-11-06 14:20:43.000030;leave_home
2010-11-06 14:20:43.000030;2010-11-06 14:47:53.286624;work
2010-11-06 14:47:53.286624;2010-11-06 15:21:58.184966;relax
2010-11-06 15:21:58.184967;2010-11-06 16:42:25.589784;relax
2010-11-06 16:42:25.589784;2010-11-06 16:55:56.172394;relax
2010-11-06 16:55:56.172394;2010-11-06 17:10:15.898533;meal_preparation
2010-11-06 17:10:15.898533;2010-11-06 17:10:20.199433;leave_home
2010-11-06 17:10:20.199433;2010-11-06 17:19:16.515990;meal_preparation
2010-11-06 17:19:16.515990;2010-11-06 17:33:01.728409;relax
2010-11-06 17:33:01.728408;2010-11-06 17:39:28.929063;meal_preparation
2010-11-06 17:39:28.929064;2010-11-06 18:35:38.387837;relax
2010-11-06 18:35:38.387837;2010-11-06 18:40:05.193498;relax
2010-11-06 18:40:05.193498;2010-11-06 19:05:33.719148;relax
2010-11-06 19:05:33.719148;2010-11-06 19:19:59.977192;meal_preparation
2010-11-06 19:19:59.977192;2010-11-06 19:50:13.968483;relax
2010-11-06 19:50:13.968484;2010-11-06 21:26:05.259322;relax
2010-11-06 21:26:05.259322;2010-11-06 21:34:10.970311;relax
2010-11-06 21:34:10.970311;2010-11-06 22:32:42.417356;relax
2010-11-06 22:32:42.417356;2010-11-06 22:41:21.526356;relax
2010-11-06 22:41:21.526356;2010-11-06 23:23:22.134224;relax
2010-11-06 23:23:22.134224;2010-11-07 04:29:05.495096;sleeping
2010-11-07 04:29:05.495096;2010-11-07 06:08:55.490920;sleeping
2010-11-07 06:08:55.490920;2010-11-07 06:14:38.223847;meal_preparation
2010-11-07 06:14:38.223846;2010-11-07 06:21:12.186400;meal_preparation
2010-11-07 06:21:12.186400;2010-11-07 06:38:04.710133;relax
2010-11-07 06:38:04.710133;2010-11-07 06:39:36.120569;relax
2010-11-07 06:39:36.120569;2010-11-07 06:59:42.484324;relax
2010-11-07 06:59:42.484324;2010-11-07 07:14:26.373386;relax
2010-11-07 07:14:26.373385;2010-11-07 07:20:45.625064;wash_dishes
2010-11-07 07:20:45.625064;2010-11-07 07:25:35.917330;meal_preparation
