date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 05:51:03.377077;sleeping
2010-11-05 05:51:03.377077;2010-11-05 08:21:13.486332;sleeping
2010-11-05 08:21:13.486332;2010-11-05 08:46:17.455620;relax
2010-11-05 08:46:17.455620;2010-11-05 08:54:34.327520;work
2010-11-05 08:54:34.327520;2010-11-05 09:00:55.059253;meal_preparation
2010-11-05 09:00:55.059253;2010-11-05 09:01:23.341381;meal_preparation
2010-11-05 09:01:23.341381;2010-11-05 09:05:50.930826;meal_preparation
2010-11-05 09:05:50.930825;2010-11-05 09:47:29.542819;relax
2010-11-05 09:47:29.542819;2010-11-05 09:49:26.279392;meal_preparation
2010-11-05 09:49:26.279392;2010-11-05 10:38:40.915165;relax
2010-11-05 10:38:40.915165;2010-11-05 10:42:38.076950;meal_preparation
2010-11-05 10:42:38.076950;2010-11-05 10:51:22.061638;relax
2010-11-05 10:51:22.061639;2010-11-05 10:51:28.727444;leave_home
2010-11-05 10:51:28.727444;2010-11-05 11:01:00.007760;work
2010-11-05 11:01:00.007760;2010-11-05 11:14:17.789103;work
2010-11-05 11:14:17.789103;2010-11-05 11:28:30.432660;meal_preparation
2010-11-05 11:28:30.432660;2010-11-05 11:40:11.829884;relax
2010-11-05 11:40:11.829885;2010-11-05 11:40:17.810910;leave_home
2010-11-05 11:40:17.810910;2010-11-05 11:40:23.364264;enter_home
2010-11-05 11:40:23.364264;2010-11-05 11:43:18.138152;meal_preparation
2010-11-05 11:43:18.138151;2010-11-05 12:36:54.137691;relax
2010-11-05 12:36:54.137691;2010-11-05 12:47:23.990547;meal_preparation
2010-11-05 12:47:23.990548;2010-11-05 12:59:55.553943;housekeeping
2010-11-05 12:59:55.553943;2010-11-05 15:13:52.410228;relax
2010-11-05 15:13:52.410228;2010-11-05 15:36:06.430514;meal_preparation
2010-11-05 15:36:06.430514;2010-11-05 16:27:10.073977;relax
2010-11-05 16:27:10.073977;2010-11-05 16:48:10.551795;relax
2010-11-05 16:48:10.551795;2010-11-05 18:05:43.614111;relax
2010-11-05 18:05:43.614111;2010-11-05 18:05:49.761817;enter_home
