date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 02:07:44.868714;s--l--e--e--p--i--n--g
2010-11-05 02:07:44.868714;2010-11-05 05:07:05.413728;s--l--e--e--p--i--n--g
2010-11-05 05:07:05.413728;2010-11-05 05:14:24.876636;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 05:14:24.876636;2010-11-05 05:22:58.461206;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 05:22:58.461206;2010-11-05 05:37:06.170378;r--e--l--a--x
2010-11-05 05:37:06.170377;2010-11-05 05:40:58.718940;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 05:40:58.718940;2010-11-05 05:51:33.514965;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 05:51:33.514965;2010-11-05 06:07:42.105855;r--e--l--a--x
2010-11-05 06:07:42.105856;2010-11-05 06:50:07.589488;s--l--e--e--p--i--n--g
2010-11-05 06:50:07.589487;2010-11-05 06:57:51.342563;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 06:57:51.342563;2010-11-05 07:24:31.723959;r--e--l--a--x
2010-11-05 07:24:31.723959;2010-11-05 07:50:59.535840;r--e--l--a--x
2010-11-05 07:50:59.535840;2010-11-05 08:20:08.959993;r--e--l--a--x
2010-11-05 08:20:08.959993;2010-11-05 08:47:01.458977;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 08:47:01.458977;2010-11-05 09:06:15.053279;r--e--l--a--x
2010-11-05 09:06:15.053280;2010-11-05 09:23:20.040583;m--e--a--l--_--p--r--e--p--a--r--a--t--i--o--n
2010-11-05 09:23:20.040583;2010-11-05 09:23:26.517684;l--e--a--v--e--_--h--o--m--e
2010-11-05 09:23:26.517684;2010-11-05 09:32:48.577286;w--a--s--h--_--d--i--s--h--e--s
2010-11-05 09:32:48.577286;2010-11-05 09:32:53.391335;e--n--t--e--r--_--h--o--m--e
2010-11-05 09:32:53.391335;2010-11-05 10:16:57.027971;r--e--l--a--x
2010-11-05 10:16:57.027971;2010-11-05 10:17:07.836867;e--n--t--e--r--_--h--o--m--e
2010-11-05 10:17:07.836866;2010-11-05 10:47:57.566016;r--e--l--a--x
