date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 05:00:54.094076;sleeping
2010-11-05 05:00:54.094076;2010-11-05 05:27:00.925054;relax
2010-11-05 05:27:00.925054;2010-11-05 05:30:59.190153;meal_preparation
2010-11-05 05:30:59.190153;2010-11-05 05:55:22.503663;sleeping
2010-11-05 05:55:22.503663;2010-11-05 05:59:22.762925;meal_preparation
2010-11-05 05:59:22.762925;2010-11-05 06:18:16.030028;relax
2010-11-05 06:18:16.030028;2010-11-05 06:38:14.278148;housekeeping
2010-11-05 06:38:14.278148;2010-11-05 06:41:27.082217;bed_to_toilet
2010-11-05 06:44:48.278148;2010-11-05 08:48:04.568625;sleeping
2010-11-05 08:41:30.568625;2010-11-05 08:52:56.975302;relax
2010-11-05 08:52:56.975303;2010-11-05 09:05:11.693315;relax
2010-11-05 09:05:11.693315;2010-11-05 09:05:14.050542;enter_home
2010-11-05 09:18:05.693315;2010-11-05 09:27:51.682498;meal_preparation
2010-11-05 09:14:57.682498;2010-11-05 09:15:05.889763;leave_home
2010-11-05 09:15:05.889763;2010-11-05 09:19:57.106264;meal_preparation
2010-11-05 09:19:57.106264;2010-11-05 09:24:48.322765;meal_preparation
2010-11-05 09:24:48.322765;2010-11-05 09:24:56.312894;leave_home
2010-11-05 09:24:56.312893;2010-11-05 09:38:43.575563;relax
2010-11-05 09:38:43.575563;2010-11-05 09:43:33.691253;meal_preparation
2010-11-05 09:43:33.691252;2010-11-05 09:54:34.083981;work
2010-11-05 09:54:34.083982;2010-11-05 09:59:22.157444;meal_preparation
2010-11-05 09:59:22.157444;2010-11-05 10:14:15.498518;relax
2010-11-05 10:14:15.498518;2010-11-05 10:29:27.560777;relax
2010-11-05 10:29:27.560777;2010-11-05 10:34:09.342155;meal_preparation
2010-11-05 10:34:09.342155;2010-11-05 10:34:16.691663;leave_home
2010-11-05 10:45:43.342155;2010-11-05 10:45:50.117238;enter_home
2010-11-05 10:34:16.117238;2010-11-05 10:34:20.570861;enter_home
2010-11-05 10:34:20.570861;2010-11-05 10:38:58.492112;meal_preparation
2010-11-05 10:38:58.492112;2010-11-05 10:51:02.371011;meal_preparation
2010-11-05 10:59:17.492112;2010-11-05 10:59:21.201941;enter_home
2010-11-05 10:39:02.201941;2010-11-05 10:54:23.605149;relax
2010-11-05 10:54:23.605150;2010-11-05 11:04:24.769262;wash_dishes
2010-11-05 11:04:24.769261;2010-11-05 11:19:30.087076;relax
2010-11-05 11:19:30.087076;2010-11-05 11:19:38.237829;leave_home
2010-11-05 11:24:27.087076;2010-11-05 11:24:33.834986;enter_home
2010-11-05 11:19:36.834986;2010-11-05 11:34:31.681187;relax
2010-11-05 11:34:31.681188;2010-11-05 11:38:54.603716;meal_preparation
2010-11-05 11:38:54.603716;2010-11-05 11:57:12.526300;work
2010-11-05 11:57:12.526299;2010-11-05 12:11:58.190038;relax
2010-11-05 12:11:58.190038;2010-11-05 12:16:16.837097;meal_preparation
2010-11-05 12:16:16.837097;2010-11-05 12:31:28.314265;relax
2010-11-05 12:31:28.314265;2010-11-05 12:31:31.572869;enter_home
2010-11-05 12:37:38.314265;2010-11-05 12:49:43.657577;meal_preparation
2010-11-05 12:43:33.657577;2010-11-05 12:59:15.934677;relax
2010-11-05 12:59:15.934677;2010-11-05 13:03:35.720776;meal_preparation
2010-11-05 13:03:35.720776;2010-11-05 13:20:56.690501;relax
2010-11-05 13:20:56.690501;2010-11-05 13:39:22.928084;relax
2010-11-05 13:39:22.928085;2010-11-05 13:39:26.363098;enter_home
2010-11-05 13:35:12.928085;2010-11-05 13:46:46.145273;meal_preparation
2010-11-05 13:50:56.145273;2010-11-05 13:51:01.507210;leave_home
2010-11-05 13:51:01.507210;2010-11-05 13:51:05.150563;enter_home
2010-11-05 13:49:35.507210;2010-11-05 14:01:03.966825;meal_preparation
2010-11-05 14:02:29.966825;2010-11-05 14:08:06.511396;wash_dishes
2010-11-05 14:08:06.511396;2010-11-05 14:32:15.855183;work
2010-11-05 14:32:15.855183;2010-11-05 14:37:18.417683;meal_preparation
2010-11-05 14:37:18.417684;2010-11-05 15:01:43.676579;relax
2010-11-05 15:01:43.676579;2010-11-05 15:27:34.675074;relax
2010-11-05 15:27:34.675074;2010-11-05 15:33:07.709370;meal_preparation
2010-11-05 15:33:07.709369;2010-11-05 15:59:16.290080;relax
2010-11-05 15:59:16.290081;2010-11-05 16:25:06.767115;relax
2010-11-05 16:25:06.767115;2010-11-05 16:31:18.530366;meal_preparation
2010-11-05 16:31:18.530366;2010-11-05 16:54:50.762763;relax
2010-11-05 16:54:50.762763;2010-11-05 17:17:21.976894;relax
2010-11-05 17:17:21.976894;2010-11-05 17:37:59.591681;relax
2010-11-05 17:37:59.591681;2010-11-05 17:57:55.555228;relax
2010-11-05 17:57:55.555228;2010-11-05 18:04:18.604352;meal_preparation
2010-11-05 18:04:18.604352;2010-11-05 18:16:51.626055;eating
2010-11-05 18:16:51.626055;2010-11-05 18:36:37.708945;relax
2010-11-05 18:36:37.708945;2010-11-05 18:42:26.690093;meal_preparation
2010-11-05 18:42:26.690093;2010-11-05 18:48:15.671241;meal_preparation
2010-11-05 18:48:15.671241;2010-11-05 18:53:46.340349;meal_preparation
2010-11-05 18:53:46.340349;2010-11-05 18:59:17.009457;meal_preparation
2010-11-05 18:59:17.009457;2010-11-05 18:59:21.358887;enter_home
2010-11-05 18:59:21.358887;2010-11-05 19:04:52.027995;meal_preparation
2010-11-05 19:04:52.027995;2010-11-05 19:10:01.038249;meal_preparation
2010-11-05 19:10:01.038249;2010-11-05 19:33:12.297859;relax
2010-11-05 19:33:12.297859;2010-11-05 20:00:23.071665;relax
2010-11-05 20:00:23.071665;2010-11-05 20:32:12.172969;relax
2010-11-05 20:32:12.172969;2010-11-05 21:08:27.039931;relax
2010-11-05 21:08:27.039931;2010-11-05 21:08:36.454386;enter_home
2010-11-05 21:08:36.454385;2010-11-05 21:48:13.602960;relax
2010-11-05 21:48:13.602960;2010-11-05 22:29:37.608849;relax
2010-11-05 22:29:37.608849;2010-11-05 23:09:48.011452;relax
2010-11-05 23:09:48.011452;2010-11-05 23:45:26.041893;relax
2010-11-05 23:45:26.041893;2010-11-06 05:29:49.599784;sleeping
2010-11-06 05:29:49.599784;2010-11-06 05:51:27.413428;relax
2010-11-06 05:51:27.413427;2010-11-06 06:08:09.662774;relax
2010-11-06 06:08:09.662774;2010-11-06 06:12:20.956425;meal_preparation
2010-11-06 06:12:20.956426;2010-11-06 06:16:32.250077;meal_preparation
2010-11-06 06:16:32.250077;2010-11-06 06:28:52.859527;relax
2010-11-06 06:28:52.859527;2010-11-06 06:41:13.468977;relax
2010-11-06 06:41:13.468977;2010-11-06 06:51:48.261259;relax
2010-11-06 06:51:48.261259;2010-11-06 06:56:17.509517;meal_preparation
2010-11-06 06:56:17.509517;2010-11-06 07:00:46.757775;meal_preparation
2010-11-06 07:00:46.757776;2010-11-06 07:08:55.209328;relax
2010-11-06 07:08:55.209327;2010-11-06 07:13:31.742707;meal_preparation
2010-11-06 07:13:31.742708;2010-11-06 07:18:08.276088;meal_preparation
2010-11-06 07:18:08.276088;2010-11-06 08:14:41.052143;sleeping
2010-11-06 08:14:41.052143;2010-11-06 08:19:47.043212;meal_preparation
2010-11-06 08:19:47.043212;2010-11-06 08:28:01.356467;relax
2010-11-06 08:28:01.356468;2010-11-06 08:36:15.669723;relax
2010-11-06 08:36:15.669723;2010-11-06 08:41:33.245008;meal_preparation
2010-11-06 08:41:33.245008;2010-11-06 08:50:30.870991;relax
2010-11-06 08:50:30.870992;2010-11-06 09:00:16.129259;relax
2010-11-06 09:00:16.129259;2010-11-06 09:05:41.417801;meal_preparation
2010-11-06 09:05:41.417801;2010-11-06 09:16:14.364261;relax
