date;end_date;label
2010-11-05 00:00:00.000000;2010-11-05 05:00:54.094076;sleeping
2010-11-05 05:00:54.094076;2010-11-05 05:04:52.486243;meal_preparation
2010-11-05 05:04:52.486243;2010-11-05 05:08:50.878410;meal_preparation
2010-11-05 05:08:50.878410;2010-11-05 05:11:50.606785;bed_to_toilet
2010-11-05 05:17:15.878410;2010-11-05 07:55:21.057259;sleeping
2010-11-05 07:46:56.057259;2010-11-05 07:47:03.981387;leave_home
2010-11-05 07:47:03.981388;2010-11-05 07:51:23.249890;eating
2010-11-05 07:51:23.249889;2010-11-05 07:55:59.519184;meal_preparation
2010-11-05 07:55:59.519184;2010-11-05 08:05:43.727398;relax
2010-11-05 08:05:43.727398;2010-11-05 08:05:51.944539;leave_home
2010-11-05 08:05:51.944539;2010-11-05 08:10:32.946896;meal_preparation
2010-11-05 08:10:32.946896;2010-11-05 08:20:39.679311;relax
2010-11-05 08:20:39.679311;2010-11-05 08:25:24.695341;meal_preparation
2010-11-05 08:25:24.695341;2010-11-05 08:30:09.711371;meal_preparation
2010-11-05 08:30:09.711372;2010-11-05 08:41:36.118049;relax
2010-11-05 08:41:36.118049;2010-11-05 08:41:44.544860;leave_home
2010-11-05 08:41:44.544861;2010-11-05 08:46:32.683176;meal_preparation
2010-11-05 08:46:32.683176;2010-11-05 08:58:47.401188;relax
2010-11-05 08:58:47.401188;2010-11-05 09:11:02.119200;relax
2010-11-05 09:11:02.119201;2010-11-05 09:15:53.395395;meal_preparation
2010-11-05 09:15:53.395395;2010-11-05 09:16:01.385524;leave_home
2010-11-05 09:16:01.385524;2010-11-05 09:29:48.648194;relax
2010-11-05 09:29:48.648194;2010-11-05 09:34:39.864695;meal_preparation
2010-11-05 09:34:39.864694;2010-11-05 09:49:04.613927;relax
2010-11-05 09:49:04.613927;2010-11-05 09:56:25.493061;eating
2010-11-05 09:56:25.493061;2010-11-05 10:01:13.566523;meal_preparation
2010-11-05 10:01:13.566523;2010-11-05 10:05:58.801354;meal_preparation
2010-11-05 10:05:58.801355;2010-11-05 10:10:44.036186;meal_preparation
2010-11-05 10:10:44.036186;2010-11-05 10:10:47.329307;enter_home
2010-11-05 10:12:49.036186;2010-11-05 10:24:09.096879;meal_preparation
2010-11-05 10:22:04.096879;2010-11-05 10:37:25.127491;relax
2010-11-05 10:37:25.127491;2010-11-05 10:52:46.530699;relax
2010-11-05 10:52:46.530699;2010-11-05 11:02:47.694811;wash_dishes
2010-11-05 11:02:47.694811;2010-11-05 11:13:24.024416;eating
2010-11-05 11:13:24.024416;2010-11-05 11:40:22.964384;housekeeping
2010-11-05 11:40:22.964384;2010-11-05 11:55:10.175868;relax
2010-11-05 11:55:10.175868;2010-11-05 12:09:55.839607;relax
2010-11-05 12:09:55.839607;2010-11-05 12:10:02.832814;enter_home
2010-11-05 12:08:18.839607;2010-11-05 12:08:27.500327;leave_home
2010-11-05 12:11:39.832814;2010-11-05 12:26:32.866137;relax
2010-11-05 12:26:32.866137;2010-11-05 12:41:44.343305;relax
2010-11-05 12:41:44.343305;2010-11-05 12:46:02.612362;meal_preparation
2010-11-05 12:46:02.612362;2010-11-05 13:02:28.317987;relax
2010-11-05 13:02:28.317987;2010-11-05 13:19:49.287712;relax
2010-11-05 13:19:49.287712;2010-11-05 13:19:52.582553;enter_home
2010-11-05 13:17:55.287712;2010-11-05 13:29:34.852823;meal_preparation
2010-11-05 13:31:28.852823;2010-11-05 13:31:32.287836;enter_home
2010-11-05 13:47:13.852823;2010-11-05 13:58:42.312438;meal_preparation
2010-11-05 13:42:57.312438;2010-11-05 13:47:28.877135;meal_preparation
2010-11-05 13:47:28.877134;2010-11-05 13:47:32.520487;enter_home
2010-11-05 14:03:10.877134;2010-11-05 14:14:36.201960;meal_preparation
2010-11-05 13:58:54.201960;2010-11-05 13:58:57.845313;enter_home
2010-11-05 14:08:01.201960;2010-11-05 14:19:26.526786;meal_preparation
2010-11-05 14:10:19.526786;2010-11-05 14:15:04.690457;meal_preparation
2010-11-05 14:15:04.690457;2010-11-05 14:38:27.106264;relax
2010-11-05 14:38:27.106264;2010-11-05 14:43:29.668764;meal_preparation
2010-11-05 14:43:29.668764;2010-11-05 15:07:54.927659;relax
2010-11-05 15:07:54.927659;2010-11-05 15:13:17.490518;meal_preparation
2010-11-05 15:13:17.490518;2010-11-05 15:39:08.489013;relax
2010-11-05 15:39:08.489013;2010-11-05 15:44:51.978599;meal_preparation
2010-11-05 15:44:51.978599;2010-11-05 15:44:57.883162;enter_home
2010-11-05 15:44:57.883162;2010-11-05 15:45:03.504594;leave_home
2010-11-05 15:54:07.883162;2010-11-05 15:54:15.686582;enter_home
2010-11-05 15:45:05.686582;2010-11-05 16:10:56.163616;relax
2010-11-05 16:10:56.163617;2010-11-05 16:36:12.428108;relax
2010-11-05 16:36:12.428107;2010-11-05 16:59:44.660504;relax
2010-11-05 16:59:44.660505;2010-11-05 17:22:15.874636;relax
